inputFileName=s526.bench; numberOfInputs=24; numberOfOutputs=27; numberOfGates=193; unusedNodeNumber=_CLONE
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms)
10; g107; g179; 0; 2; 0.010362694300518135; 3; 2; 16; [g107, g179]; [g11, g181, g182]; [g179, g107]; [g35, g78, g82, g92, g98, g109, g42, g123]; g107; 010; 3039
11; g189; g104; 0; 2; 0.010362694300518135; 2; 2; 8; [g189, g104]; [g18, g193]; [g104, g189]; [g54, g103, g186, g191, g159, g41, g63, g125, g129, g178, g182, g197]; g104; 01; 3221
12; g189; i362; 0; 2; 0.010362694300518135; 2; 2; 8; [g189, i362]; [g193, g1]; [i362, g189]; [g212, g186, g191, g159, g178, g182, g197]; i362; 01; 3527
13; g189; g34; 0; 2; 0.010362694300518135; 3; 2; 16; [g189, g34]; [g193, g122, g123]; [g189, g34]; [g186, g191, g159, g178, g182, g197, g132]; g189; 111; 2892
14; g189; g80; 0; 2; 0.010362694300518135; 4; 2; 32; [g189, g80]; [g193, g10, g11, g14]; [g189, g80]; [g186, g191, g159, g178, g182, g197, g79]; g80; 1111; 2913
15; g189; g176; 0; 2; 0.010362694300518135; 3; 2; 16; [g189, g176]; [g193, g177, g12]; [g189, g176]; [g186, g191, g159, g178, g182, g197, g173]; g176; 001; 3199
16; g189; g41; 0; 2; 0.010362694300518135; 5; 2; 64; [g189, g41]; [g193, g104, g116, g16, g37]; [g189, g41]; [g186, g191, g159, g178, g182, g197, g73]; g189; 10010; 3733
17; g189; g84; 0; 2; 0.010362694300518135; 3; 2; 16; [g189, g84]; [g193, g87, g88]; [g84, g189]; [g186, g191, g159, g178, g182, g197]; g84; 011; 3013
18; g189; g101; 0; 2; 0.010362694300518135; 4; 2; 32; [g189, g101]; [g193, g102, g103, g105]; [g101, g189]; [g186, g191, g159, g178, g182, g197]; g101; 1101; 3240
19; g189; g108; 0; 2; 0.010362694300518135; 4; 2; 32; [g189, g108]; [g193, g94, g85, g14]; [g108, g189]; [g98, g109, g186, g191, g159, g178, g182, g197]; g189; 0111; 3185
20; g189; g206; 0; 2; 0.010362694300518135; 4; 2; 32; [g189, g206]; [g193, g209, g210, g211]; [g206, g189]; [g186, g191, g159, g178, g182, g197]; g206; 1110; 14665
21; g46; g126; 0; 2; 0.010362694300518135; 3; 2; 16; [g46, g126]; [g59, g116, g112]; [g46, g126]; [g97, g115]; g126; 010; 3319
22; g46; i285; 0; 2; 0.010362694300518135; 3; 2; 16; [g46, i285]; [g23, g116, g112]; [i285, g46]; [g147, g97]; i285; 101; 3106
23; g46; g202; 0; 2; 0.010362694300518135; 3; 2; 16; [g46, g202]; [g29, g116, g112]; [g202, g46]; [g203, g97]; g46; 101; 3199
24; g46; g208; 0; 2; 0.010362694300518135; 3; 2; 16; [g46, g208]; [g30, g116, g112]; [g208, g46]; [g209, g97]; g46; 110; 3075
25; g46; g55; 0; 2; 0.010362694300518135; 3; 2; 16; [g46, g55]; [g116, g112, g18]; [g46, g55]; [g97, g113]; g46; 011; 4071
26; g46; g192; 0; 2; 0.010362694300518135; 4; 2; 32; [g46, g192]; [g116, g112, g18, g193]; [g46, g192]; [g97, g188]; g46; 1110; 3639
27; g46; g62; 0; 2; 0.010362694300518135; 4; 2; 32; [g46, g62]; [g116, g112, g67, g68]; [g62, g46]; [g97]; g62; 0010; 3356
28; g46; g190; 0; 2; 0.010362694300518135; 6; 2; 128; [g46, g190]; [g116, g112, g152, g153, g154, g13]; [g190, g46]; [g191, g97]; g190; 001011; 3834
29; g46; g66; 0; 2; 0.010362694300518135; 6; 2; 128; [g46, g66]; [g116, g112, g36, g131, g124, g125]; [g66, g46]; [g68, g97]; g46; 010111; 6693
30; g51; g135; 0; 2; 0.010362694300518135; 4; 2; 32; [g51, g135]; [g20, g59, g16, g17]; [g135, g51]; [g146, g105]; g51; 1000; 3753
31; g51; g208; 0; 2; 0.010362694300518135; 4; 2; 32; [g51, g208]; [g30, g59, g16, g17]; [g208, g51]; [g209, g105]; g208; 1010; 3132
32; g51; g51; 1; 1; 0.0051813471502590676; 3; 1; 8; [g51]; [g59, g16, g17]; [g51]; [g105]; g51; 101; 8501
33; g51; g76; 0; 2; 0.010362694300518135; 6; 2; 128; [g51, g76]; [g59, g16, g17, g10, g90, g15]; [g76, g51]; [g61, g105]; g76; 001110; 2902
34; g51; g181; 0; 2; 0.010362694300518135; 6; 2; 128; [g51, g181]; [g59, g16, g17, g180, g13, g21]; [g51, g181]; [g105, g179]; g51; 001000; 2955
35; g51; g53; 0; 2; 0.010362694300518135; 7; 2; 256; [g51, g53]; [g59, g16, g17, g83, g11, g14, g85]; [g53, g51]; [g118, g105]; g51; 1111111; 3020
36; g51; g64; 0; 2; 0.010362694300518135; 7; 2; 256; [g51, g64]; [g59, g16, g17, g65, g21, g20, g19]; [g64, g51]; [g67, g105]; g64; 1000101; 13677
37; g51; g84; 0; 2; 0.010362694300518135; 5; 2; 64; [g51, g84]; [g59, g16, g17, g87, g88]; [g84, g51]; [g105]; g84; 00100; 3199
38; g51; g97; 0; 2; 0.010362694300518135; 5; 2; 64; [g51, g97]; [g59, g16, g17, g46, g47]; [g97, g51]; [g98, g105]; g97; 10011; 3114
39; g76; g59; 0; 2; 0.010362694300518135; 4; 2; 32; [g76, g59]; [g211, g10, g90, g15]; [g59, g76]; [g126, g44, g45, g51, g52, g57, g58, g88, g100, g61]; g76; 0101; 3091
40; g76; i340; 0; 2; 0.010362694300518135; 4; 2; 32; [g76, i340]; [g25, g10, g90, g15]; [i340, g76]; [g198, g61]; g76; 1101; 3127
41; g76; g205; 0; 2; 0.010362694300518135; 4; 2; 32; [g76, g205]; [i351, g10, g90, g15]; [g205, g76]; [g201, g204, g61]; g76; 0111; 3113
42; g76; g58; 0; 2; 0.010362694300518135; 5; 2; 64; [g76, g58]; [g59, g19, g10, g90, g15]; [g76, g58]; [g61, g114]; g58; 01111; 3564
43; g76; g81; 0; 2; 0.010362694300518135; 4; 2; 32; [g76, g81]; [g10, g90, g15, g83]; [g76, g81]; [g61, g79]; g81; 1001; 3121
44; g76; g119; 0; 2; 0.010362694300518135; 7; 2; 256; [g76, g119]; [g10, g90, g15, g116, g16, g117, g118]; [g76, g119]; [g61, g115]; g76; 0000011; 2923
45; g76; g134; 0; 2; 0.010362694300518135; 6; 2; 128; [g76, g134]; [g10, g90, g15, g131, g211, g132]; [g134, g76]; [g127, g61]; g76; 001110; 3253
46; g76; g150; 0; 2; 0.010362694300518135; 5; 2; 64; [g76, g150]; [g10, g90, g15, g184, g25]; [g150, g76]; [g182, g61]; g150; 11001; 3297
47; g76; g130; 0; 2; 0.010362694300518135; 5; 2; 64; [g76, g130]; [g10, g90, g15, g32, g33]; [g130, g76]; [g133, g61]; g76; 11001; 2995
48; g76; g105; 0; 2; 0.010362694300518135; 5; 2; 64; [g76, g105]; [g10, g90, g15, g51, g52]; [g76, g105]; [g61, g101]; g76; 00100; 3438
49; g209; g126; 0; 2; 0.010362694300518135; 3; 2; 16; [g209, g126]; [g59, g207, g208]; [g126, g209]; [g115, g206]; g209; 011; 2957
50; g209; i343; 0; 2; 0.010362694300518135; 3; 2; 16; [g209, i343]; [g26, g207, g208]; [i343, g209]; [g199, g206]; i343; 111; 3183
51; g209; g44; 0; 2; 0.010362694300518135; 4; 2; 32; [g209, g44]; [g59, g94, g207, g208]; [g44, g209]; [g95, g206]; g44; 1101; 3106
52; g209; g139; 0; 2; 0.010362694300518135; 4; 2; 32; [g209, g139]; [g145, g146, g207, g208]; [g139, g209]; [g137, g206]; g139; 1100; 3066
53; g209; g151; 0; 2; 0.010362694300518135; 4; 2; 32; [g209, g151]; [g207, g208, g184, g13]; [g151, g209]; [g182, g206]; g151; 1111; 3117
54; g209; g60; 0; 2; 0.010362694300518135; 4; 2; 32; [g209, g60]; [g207, g208, g10, g211]; [g60, g209]; [g206]; g60; 1011; 3328
55; g209; g188; 0; 2; 0.010362694300518135; 4; 2; 32; [g209, g188]; [g207, g208, g191, g192]; [g188, g209]; [g206]; g209; 0101; 2865
56; g67; g107; 4; 4; 0.02072538860103627; 8; 3; 768; [g107, g35, g71, g67]; [g11, g10, g90, g15, g211, g63, g64, g30]; [g107, g71, g67]; [g78, g82, g92, g98, g109, g42, g74, g62, g123]; g67; 01110110; 15263
57; g67; g174; 0; 2; 0.010362694300518135; 5; 2; 64; [g67, g174]; [g24, g211, g63, g64, g71]; [g174, g67]; [g175, g62]; g67; 10110; 4581
58; g67; g211; 2; 2; 0.010362694300518135; 4; 2; 32; [g211, g67]; [i359, g63, g64, g71]; [g211, g67]; [g59, g68, g74, g75, g133, g134, g62, g60, g61, g79, g137, g200, g206]; g67; 1101; 3503
59; g67; g93; 0; 2; 0.010362694300518135; 7; 2; 256; [g67, g93]; [g94, g122, g123, g211, g63, g64, g71]; [g67, g93]; [g62, g89]; g67; 0110011; 3429
60; g67; g49; 0; 2; 0.010362694300518135; 7; 2; 256; [g67, g49]; [g122, g94, g116, g211, g63, g64, g71]; [g67, g49]; [g62, g100]; g67; 0001111; 2890
61; g67; g158; 0; 2; 0.010362694300518135; 8; 2; 512; [g67, g158]; [g211, g63, g64, g71, g193, g184, g177, g26]; [g67, g158]; [g62, g187]; g67; 10000101; 3900
62; g67; g84; 0; 2; 0.010362694300518135; 6; 2; 128; [g67, g84]; [g211, g63, g64, g71, g87, g88]; [g84, g67]; [g62]; g84; 010101; 4127
63; g67; g194; 0; 2; 0.010362694300518135; 6; 2; 128; [g67, g194]; [g211, g63, g64, g71, g196, g197]; [g194, g67]; [g62]; g67; 000010; 5720
64; g164; g72; 0; 2; 0.010362694300518135; 5; 2; 64; [g164, g72]; [g13, g20, g21, g12, g177]; [g72, g164]; [g33, g75, g70, g178]; g164; 00110; 3841
65; g164; g94; 0; 2; 0.010362694300518135; 5; 2; 64; [g164, g94]; [g16, g20, g21, g12, g177]; [g94, g164]; [g44, g93, g48, g49, g178, g91, g108]; g94; 01110; 3808
66; g164; g184; 0; 2; 0.010362694300518135; 4; 2; 32; [g164, g184]; [g12, g20, g21, g177]; [g184, g164]; [g170, g171, g186, g150, g151, g154, g158, g160, g178]; g184; 0011; 3872
67; g164; g201; 0; 2; 0.010362694300518135; 5; 2; 64; [g164, g201]; [g205, g20, g21, g12, g177]; [g201, g164]; [g203, g178]; g164; 10001; 3798
68; g164; g92; 0; 2; 0.010362694300518135; 8; 2; 512; [g164, g92]; [g90, g107, g10, g91, g20, g21, g12, g177]; [g164, g92]; [g178, g89]; g92; 11001101; 3890
69; g164; g209; 0; 2; 0.010362694300518135; 6; 2; 128; [g164, g209]; [g207, g208, g20, g21, g12, g177]; [g164, g209]; [g178, g206]; g164; 110110; 3773
70; g164; g162; 0; 2; 0.010362694300518135; 4; 2; 32; [g164, g162]; [g21, g12, g20, g177]; [g164, g162]; [g178, g197]; g162; 0000; 3123
71; g164; g61; 0; 2; 0.010362694300518135; 8; 2; 512; [g164, g61]; [g20, g21, g12, g177, g76, g77, g78, g211]; [g61, g164]; [g178]; g61; 10011000; 2802
72; g164; g79; 0; 2; 0.010362694300518135; 8; 2; 512; [g164, g79]; [g20, g21, g12, g177, g80, g81, g82, g211]; [g79, g164]; [g178]; g79; 11011101; 13283
73; g164; g97; 0; 2; 0.010362694300518135; 6; 2; 128; [g164, g97]; [g20, g21, g12, g177, g46, g47]; [g97, g164]; [g98, g178]; g164; 101010; 3682
74; g164; g115; 0; 2; 0.010362694300518135; 8; 2; 512; [g164, g115]; [g20, g21, g12, g177, g119, g120, g121, g126]; [g115, g164]; [g178]; g164; 10010101; 3664
75; g164; g167; 0; 2; 0.010362694300518135; 8; 2; 512; [g164, g167]; [g20, g21, g12, g177, g169, g170, g171, g193]; [g167, g164]; [g178]; g164; 00011111; 3601
76; g165; g107; 0; 2; 0.010362694300518135; 4; 2; 32; [g165, g107]; [g11, g163, g172, g13]; [g107, g165]; [g35, g78, g82, g92, g98, g109, g42, g123, g178]; g107; 1100; 3724
77; g165; g112; 0; 2; 0.010362694300518135; 4; 2; 32; [g165, g112]; [g19, g163, g172, g13]; [g112, g165]; [g46, g56, g110, g48, g178, g37, g117]; g112; 0100; 3592
78; g165; i343; 0; 2; 0.010362694300518135; 4; 2; 32; [g165, i343]; [g26, g163, g172, g13]; [i343, g165]; [g199, g178]; i343; 1000; 3500
79; g165; g76; 0; 2; 0.010362694300518135; 6; 2; 128; [g165, g76]; [g10, g90, g15, g163, g172, g13]; [g165, g76]; [g178, g61]; g76; 110000; 3433
80; g165; g170; 0; 2; 0.010362694300518135; 5; 2; 64; [g165, g170]; [g184, g177, g163, g172, g13]; [g165, g170]; [g178, g167]; g170; 10001; 4597
81; g165; g50; 0; 2; 0.010362694300518135; 5; 2; 64; [g165, g50]; [g16, g17, g163, g172, g13]; [g50, g165]; [g100, g178]; g50; 11001; 3397
82; g165; g86; 0; 2; 0.010362694300518135; 6; 2; 128; [g165, g86]; [g163, g172, g13, g14, g11, g10]; [g86, g165]; [g87, g178]; g165; 011100; 3336
83; g165; g79; 0; 2; 0.010362694300518135; 7; 2; 256; [g165, g79]; [g163, g172, g13, g80, g81, g82, g211]; [g79, g165]; [g178]; g79; 0011011; 2908
84; g165; g108; 0; 2; 0.010362694300518135; 6; 2; 128; [g165, g108]; [g163, g172, g13, g94, g85, g14]; [g108, g165]; [g98, g109, g178]; g165; 000101; 2847
85; g187; g136; 10; 10; 0.05181347150259067; 12; 5; 20480; [g136, g142, g143, g146, g193, g189, g144, g158, g159, g187]; [g12, g140, g20, g141, g145, g184, g177, g26, g157, g135, g29, g13]; [g142, g146, g189, g193, g187]; [g138, g139, g186, g191, g192, g178, g182, g197, g167, g183]; g193; 001111000010; 3078
86; g187; g145; 7; 7; 0.03626943005181347; 7; 4; 512; [g145, g144, g193, g189, g158, g159, g187]; [g22, g146, g184, g177, g26, g157, g143]; [g145, g189, g193, g187]; [g139, g186, g191, g192, g178, g182, g197, g167, g183]; g187; 0110101; 3215
87; g187; g214; 0; 2; 0.010362694300518135; 3; 2; 16; [g187, g214]; [i368, g158, g159]; [g214, g187]; [g183]; g214; 101; 2997
88; g187; g138; 0; 2; 0.010362694300518135; 6; 2; 128; [g187, g138]; [g140, g20, g141, g142, g158, g159]; [g138, g187]; [g137, g183]; g138; 001010; 2952
89; g187; g186; 0; 2; 0.010362694300518135; 5; 2; 64; [g187, g186]; [g184, g189, g185, g158, g159]; [g186, g187]; [g183]; g186; 11011; 3050
90; g187; g49; 0; 2; 0.010362694300518135; 5; 2; 64; [g187, g49]; [g122, g94, g116, g158, g159]; [g49, g187]; [g100, g183]; g187; 00101; 15143
91; g187; g160; 0; 2; 0.010362694300518135; 4; 2; 32; [g187, g160]; [g184, g13, g158, g159]; [g160, g187]; [g197, g183]; g160; 1111; 3022
92; g187; g88; 0; 2; 0.010362694300518135; 5; 2; 64; [g187, g88]; [g42, g43, g59, g158, g159]; [g88, g187]; [g84, g183]; g88; 11001; 2843
93; g187; g115; 0; 2; 0.010362694300518135; 6; 2; 128; [g187, g115]; [g158, g159, g119, g120, g121, g126]; [g115, g187]; [g183]; g115; 011010; 2862
94; g187; g132; 0; 2; 0.010362694300518135; 5; 2; 64; [g187, g132]; [g158, g159, g34, g124, g125]; [g132, g187]; [g134, g183]; g187; 00001; 3058
95; g187; g194; 0; 2; 0.010362694300518135; 4; 2; 32; [g187, g194]; [g158, g159, g196, g197]; [g194, g187]; [g183]; g194; 0110; 2917
96; g132; g141; 0; 2; 0.010362694300518135; 4; 2; 32; [g132, g141]; [g29, g34, g124, g125]; [g141, g132]; [g138, g143, g134]; g141; 0011; 2941
97; g132; g145; 0; 2; 0.010362694300518135; 4; 2; 32; [g132, g145]; [g22, g34, g124, g125]; [g145, g132]; [g139, g144, g134]; g132; 1101; 2951
98; g132; g36; 0; 2; 0.010362694300518135; 5; 2; 64; [g132, g36]; [g122, g123, g34, g124, g125]; [g132, g36]; [g134, g66]; g132; 10101; 3158
99; g132; g80; 0; 2; 0.010362694300518135; 6; 2; 128; [g132, g80]; [g10, g11, g14, g34, g124, g125]; [g132, g80]; [g134, g79]; g80; 111011; 2882
100; g132; g144; 0; 2; 0.010362694300518135; 5; 2; 64; [g132, g144]; [g145, g146, g34, g124, g125]; [g132, g144]; [g134, g193]; g144; 01101; 2883
101; g132; g67; 0; 2; 0.010362694300518135; 7; 2; 256; [g132, g67]; [g211, g63, g64, g71, g34, g124, g125]; [g132, g67]; [g134, g62]; g67; 1110000; 3776
102; g132; g134; 2; 2; 0.010362694300518135; 5; 1; 32; [g132, g134]; [g131, g211, g34, g124, g125]; [g134]; [g127]; g134; 00011; 2863
103; g132; g62; 0; 2; 0.010362694300518135; 5; 2; 64; [g132, g62]; [g67, g68, g34, g124, g125]; [g62, g132]; [g134]; g132; 10010; 2840
104; g132; g37; 0; 2; 0.010362694300518135; 4; 2; 32; [g132, g37]; [g124, g112, g34, g125]; [g132, g37]; [g134, g41]; g132; 0010; 2786
105; g132; g60; 0; 2; 0.010362694300518135; 5; 2; 64; [g132, g60]; [g10, g211, g34, g124, g125]; [g60, g132]; [g134]; g132; 01101; 2826
106; g132; g95; 0; 2; 0.010362694300518135; 5; 2; 64; [g132, g95]; [g44, g45, g34, g124, g125]; [g132, g95]; [g134, g89]; g132; 10000; 2820
107; g132; g194; 0; 2; 0.010362694300518135; 5; 2; 64; [g132, g194]; [g34, g124, g125, g196, g197]; [g194, g132]; [g134]; g132; 11010; 2806
