inputFileName=c6288.bench; numberOfInputs=32; numberOfOutputs=32; numberOfGates=2416; unusedNode=C
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
45; 642; 642; 1; 1; 4.139072847682119E-4; 2; 1; 4; [642]; [35, 290]; [642]; [1454, 1517]; {642}; {10}; 33.0; 1111xxxxxxxxxxxx1011xxxxxxxxxxxx
46; 645; 645; 1; 1; 4.139072847682119E-4; 2; 1; 4; [645]; [35, 307]; [645]; [1771, 1835]; {645}; {11}; 35.0; 11111xxxxxxxxxxx11111xxxxxxxxxxx
47; 648; 648; 1; 1; 4.139072847682119E-4; 2; 1; 4; [648]; [35, 324]; [648]; [2093, 2160]; {648}; {10}; 33.0; 001111xxxxxxxxxx1110xxxxxxxxxxxx
48; 651; 651; 1; 1; 4.139072847682119E-4; 2; 1; 4; [651]; [35, 341]; [651]; [2422, 2487]; {651}; {11}; 47.0; 1111111xxxxxxxxx1111111xxxxxxxxx
49; 654; 654; 1; 1; 4.139072847682119E-4; 2; 1; 4; [654]; [35, 358]; [654]; [2753, 2817]; {654}; {00}; 48.0; 11000001xxxxxxxx1xx11011xxxxxxxx
50; 657; 657; 1; 1; 4.139072847682119E-4; 2; 1; 4; [657]; [35, 375]; [657]; [3087, 3151]; {657}; {00}; 48.0; 110000001xxxxxxx1xxx11011xxxxxxx
51; 660; 660; 1; 1; 4.139072847682119E-4; 2; 1; 4; [660]; [35, 392]; [660]; [3425, 3490]; {660}; {00}; 47.0; 1100000001xxxxxx1xxx111011xxxxxx
52; 660; 660; 1; 1; 4.139072847682119E-4; 2; 1; 4; [660]; [35, 392]; [660]; [3425, 3490]; {660}; {01}; 47.0; 1100000001xxxxxx1xxxxxx111xxxxxx
53; 660; 660; 1; 1; 4.139072847682119E-4; 2; 1; 4; [660]; [35, 392]; [660]; [3425, 3490]; {660}; {10}; 46.0; 0011111111xxxxxx11111110xxxxxxxx
54; 660; 660; 1; 1; 4.139072847682119E-4; 2; 1; 4; [660]; [35, 392]; [660]; [3425, 3490]; {660}; {11}; 47.0; 1111111111xxxxxx1111111111xxxxxx
55; 663; 663; 1; 1; 4.139072847682119E-4; 2; 1; 4; [663]; [35, 409]; [663]; [3768, 3836]; {663}; {00}; 47.0; 11000000001xxxxx1xxx1111011xxxxx
56; 666; 666; 1; 1; 4.139072847682119E-4; 2; 1; 4; [666]; [35, 426]; [666]; [4118, 4184]; {666}; {00}; 34.0; 110000000001xxxx1xxx11111011xxxx
57; 669; 669; 1; 1; 4.139072847682119E-4; 2; 1; 4; [669]; [35, 443]; [669]; [4470, 4535]; {669}; {01}; 47.0; 1100000000001xxx1xxxxxxxxx111xxx
58; 672; 672; 1; 1; 4.139072847682119E-4; 2; 1; 4; [672]; [35, 460]; [672]; [4825, 4890]; {672}; {11}; 47.0; 11111111111111xx11111111111111xx
59; 675; 675; 1; 1; 4.139072847682119E-4; 2; 1; 4; [675]; [35, 477]; [675]; [5184, 5250]; {675}; {01}; 48.0; 110000000000001x1xxxxxxxxxxx111x
60; 678; 678; 1; 1; 4.139072847682119E-4; 2; 1; 4; [678]; [35, 494]; [678]; [5548, 5617]; {678}; {10}; 33.0; 11111111111111111111111111111011
61; 681; 681; 1; 1; 4.139072847682119E-4; 2; 1; 4; [681]; [35, 511]; [681]; [5840, 5891]; {681}; {01}; 32.0; 11011111111111110111111111111111
62; 684; 684; 1; 1; 4.139072847682119E-4; 2; 1; 4; [684]; [35, 528]; [684]; [6040, 6069]; {684}; {10}; 31.0; 01111111111111111111111111111110
63; 687; 687; 1; 1; 4.139072847682119E-4; 2; 1; 4; [687]; [52, 273]; [687]; [1319, 1375]; {687}; {10}; 47.0; 1111xxxxxxxxxxxx0111xxxxxxxxxxxx
64; 690; 690; 1; 1; 4.139072847682119E-4; 2; 1; 4; [690]; [52, 290]; [690]; [1458, 1522]; {690}; {10}; 34.0; 11111xxxxxxxxxxx10111xxxxxxxxxxx
65; 693; 693; 1; 1; 4.139072847682119E-4; 2; 1; 4; [693]; [52, 307]; [693]; [1775, 1840]; {693}; {00}; 48.0; 011001xxxxxxxxxx11011xxxxxxxxxxx
66; 696; 696; 1; 1; 4.139072847682119E-4; 2; 1; 4; [696]; [52, 324]; [696]; [2097, 2165]; {696}; {11}; 48.0; 1111111xxxxxxxxx1111111xxxxxxxxx
67; 699; 699; 1; 1; 4.139072847682119E-4; 2; 1; 4; [699]; [52, 341]; [699]; [2426, 2492]; {699}; {00}; 48.0; 11100001xxxxxxxx11110111xxxxxxxx
68; 702; 702; 1; 1; 4.139072847682119E-4; 2; 1; 4; [702]; [52, 358]; [702]; [2757, 2822]; {702}; {01}; 31.0; 111000001xxxxxxx1xxx11111xxxxxxx
69; 705; 705; 1; 1; 4.139072847682119E-4; 2; 1; 4; [705]; [52, 375]; [705]; [3091, 3156]; {705}; {01}; 48.0; 1110000001xxxxxx1xxx111111xxxxxx
70; 708; 708; 1; 1; 4.139072847682119E-4; 2; 1; 4; [708]; [52, 392]; [708]; [3429, 3495]; {708}; {00}; 48.0; 11100000001xxxxx1xx11110111xxxxx
71; 711; 711; 1; 1; 4.139072847682119E-4; 2; 1; 4; [711]; [52, 409]; [711]; [3772, 3841]; {711}; {01}; 48.0; 111000000001xxxx1xxx11111111xxxx
72; 714; 714; 1; 1; 4.139072847682119E-4; 2; 1; 4; [714]; [52, 426]; [714]; [4122, 4189]; {714}; {11}; 47.0; 1111111111111xxx1111111111111xxx
73; 717; 717; 1; 1; 4.139072847682119E-4; 2; 1; 4; [717]; [52, 443]; [717]; [4474, 4540]; {717}; {10}; 34.0; 00011111111111xx11111111110xxxxx
74; 720; 720; 1; 1; 4.139072847682119E-4; 2; 1; 4; [720]; [52, 460]; [720]; [4829, 4895]; {720}; {00}; 47.0; 111000000000001x1xx111111110111x
75; 723; 723; 1; 1; 4.139072847682119E-4; 2; 1; 4; [723]; [52, 477]; [723]; [5188, 5255]; {723}; {10}; 48.0; 11111111111111111111111111110111
76; 726; 726; 1; 1; 4.139072847682119E-4; 2; 1; 4; [726]; [52, 494]; [726]; [5489, 5553]; {726}; {01}; 32.0; 11101111111111110111111111111111
77; 729; 729; 1; 1; 4.139072847682119E-4; 2; 1; 4; [729]; [52, 511]; [729]; [5792, 5845]; {729}; {00}; 48.0; 11100111111111111111111111111101
78; 732; 732; 1; 1; 4.139072847682119E-4; 2; 1; 4; [732]; [52, 528]; [732]; [6014, 6045]; {732}; {11}; 32.0; x1111111111111111111111111111111
79; 735; 735; 1; 1; 4.139072847682119E-4; 2; 1; 4; [735]; [69, 273]; [735]; [1323, 1377]; {735}; {00}; 37.0; 111101xxxxxxxxxx01111xxxxxxxxxxx
80; 738; 738; 1; 1; 4.139072847682119E-4; 2; 1; 4; [738]; [69, 290]; [738]; [1462, 1527]; {738}; {00}; 33.0; 111101xxxxxxxxxx101111xxxxxxxxxx
81; 741; 741; 1; 1; 4.139072847682119E-4; 2; 1; 4; [741]; [69, 307]; [741]; [1779, 1845]; {741}; {10}; 48.0; 1110111xxxxxxxxx1101111xxxxxxxxx
82; 744; 744; 1; 1; 4.139072847682119E-4; 2; 1; 4; [744]; [69, 324]; [744]; [2101, 2170]; {744}; {01}; 48.0; 11110001xxxxxxxx11111111xxxxxxxx
83; 747; 747; 1; 1; 4.139072847682119E-4; 2; 1; 4; [747]; [69, 341]; [747]; [2430, 2497]; {747}; {01}; 50.0; 111100001xxxxxxx1x1111111xxxxxxx
84; 750; 750; 1; 1; 4.139072847682119E-4; 2; 1; 4; [750]; [69, 358]; [750]; [2761, 2827]; {750}; {00}; 33.0; 1111000001xxxxxx1111101111xxxxxx
85; 753; 753; 1; 1; 4.139072847682119E-4; 2; 1; 4; [753]; [69, 375]; [753]; [3095, 3161]; {753}; {00}; 47.0; 11110000001xxxxx11111101111xxxxx
86; 756; 756; 1; 1; 4.139072847682119E-4; 2; 1; 4; [756]; [69, 392]; [756]; [3433, 3500]; {756}; {00}; 31.0; 111100000001xxxx111111101111xxxx
87; 759; 759; 1; 1; 4.139072847682119E-4; 2; 1; 4; [759]; [69, 409]; [759]; [3776, 3846]; {759}; {10}; 48.0; 0000111111111xxx111111110xxxxxxx
88; 762; 762; 1; 1; 4.139072847682119E-4; 2; 1; 4; [762]; [69, 426]; [762]; [4126, 4194]; {762}; {01}; 48.0; 11110000000001xx1xx11111111111xx
89; 765; 765; 1; 1; 4.139072847682119E-4; 2; 1; 4; [765]; [69, 443]; [765]; [4478, 4545]; {765}; {01}; 31.0; 111100000000001x1xx111111111111x
90; 768; 768; 1; 1; 4.139072847682119E-4; 2; 1; 4; [768]; [69, 460]; [768]; [4833, 4900]; {768}; {11}; 47.0; 11111111111111111111111111111111
91; 771; 771; 1; 1; 4.139072847682119E-4; 2; 1; 4; [771]; [69, 477]; [771]; [5130, 5193]; {771}; {10}; 49.0; 00001111111111111111111111110xxx
92; 774; 774; 1; 1; 4.139072847682119E-4; 2; 1; 4; [774]; [69, 494]; [774]; [5434, 5494]; {774}; {01}; 48.0; 10110011111111111111111111111101
93; 777; 777; 1; 1; 4.139072847682119E-4; 2; 1; 4; [777]; [69, 511]; [777]; [5743, 5797]; {777}; {11}; 47.0; x1111111111111111111111111111111
94; 780; 780; 1; 1; 4.139072847682119E-4; 2; 1; 4; [780]; [69, 528]; [780]; [5984, 6019]; {780}; {00}; 48.0; xx010011111111111111111111111110
95; 783; 783; 1; 1; 4.139072847682119E-4; 2; 1; 4; [783]; [86, 273]; [783]; [1327, 1379]; {783}; {11}; 32.0; 111111xxxxxxxxxx111111xxxxxxxxxx
96; 786; 786; 1; 1; 4.139072847682119E-4; 2; 1; 4; [786]; [86, 290]; [786]; [1466, 1532]; {786}; {01}; 48.0; 1111101xxxxxxxxx1111111xxxxxxxxx
97; 789; 789; 1; 1; 4.139072847682119E-4; 2; 1; 4; [789]; [86, 307]; [789]; [1783, 1850]; {789}; {10}; 48.0; 11110111xxxxxxxx11011111xxxxxxxx
98; 792; 792; 1; 1; 4.139072847682119E-4; 2; 1; 4; [792]; [86, 324]; [792]; [2105, 2175]; {792}; {00}; 47.0; 001110001xxxxxxx1110111xxxxxxxxx
99; 792; 792; 1; 1; 4.139072847682119E-4; 2; 1; 4; [792]; [86, 324]; [792]; [2105, 2175]; {792}; {01}; 47.0; 111110001xxxxxxx111111111xxxxxxx
100; 792; 792; 1; 1; 4.139072847682119E-4; 2; 1; 4; [792]; [86, 324]; [792]; [2105, 2175]; {792}; {10}; 48.0; 111001111xxxxxxx111011111xxxxxxx
101; 792; 792; 1; 1; 4.139072847682119E-4; 2; 1; 4; [792]; [86, 324]; [792]; [2105, 2175]; {792}; {11}; 31.0; 111111111xxxxxxx111111111xxxxxxx
102; 795; 795; 1; 1; 4.139072847682119E-4; 2; 1; 4; [795]; [86, 341]; [795]; [2434, 2502]; {795}; {00}; 31.0; 0111100001xxxxxx111101111xxxxxxx
103; 795; 795; 1; 1; 4.139072847682119E-4; 2; 1; 4; [795]; [86, 341]; [795]; [2434, 2502]; {795}; {01}; 47.0; 1111100001xxxxxx1111111111xxxxxx
104; 795; 795; 1; 1; 4.139072847682119E-4; 2; 1; 4; [795]; [86, 341]; [795]; [2434, 2502]; {795}; {10}; 46.0; 1100011111xxxxxx1111011111xxxxxx
105; 795; 795; 1; 1; 4.139072847682119E-4; 2; 1; 4; [795]; [86, 341]; [795]; [2434, 2502]; {795}; {11}; 46.0; 1111111111xxxxxx1111111111xxxxxx
106; 798; 798; 1; 1; 4.139072847682119E-4; 2; 1; 4; [798]; [86, 358]; [798]; [2765, 2832]; {798}; {11}; 48.0; 11111111111xxxxx11111111111xxxxx
107; 801; 801; 1; 1; 4.139072847682119E-4; 2; 1; 4; [801]; [86, 375]; [801]; [3099, 3166]; {801}; {00}; 34.0; 111110000001xxxx111111011111xxxx
108; 804; 804; 1; 1; 4.139072847682119E-4; 2; 1; 4; [804]; [86, 392]; [804]; [3437, 3505]; {804}; {11}; 48.0; 1111111111111xxx1111111111111xxx
109; 807; 807; 1; 1; 4.139072847682119E-4; 2; 1; 4; [807]; [86, 409]; [807]; [3780, 3851]; {807}; {10}; 48.0; 00000111111111xx111111110xxxxxxx
110; 810; 810; 1; 1; 4.139072847682119E-4; 2; 1; 4; [810]; [86, 426]; [810]; [4130, 4199]; {810}; {10}; 48.0; 000001111111111x1111111110xxxxxx
111; 813; 813; 1; 1; 4.139072847682119E-4; 2; 1; 4; [813]; [86, 443]; [813]; [4482, 4550]; {813}; {10}; 33.0; 11111111111111111111111111011111
112; 816; 816; 1; 1; 4.139072847682119E-4; 2; 1; 4; [816]; [86, 460]; [816]; [4775, 4838]; {816}; {11}; 48.0; 11111111111111111111111111111111
113; 819; 819; 1; 1; 4.139072847682119E-4; 2; 1; 4; [819]; [86, 477]; [819]; [5076, 5135]; {819}; {10}; 35.0; 10001111111111111111111111110111
114; 822; 822; 1; 1; 4.139072847682119E-4; 2; 1; 4; [822]; [86, 494]; [822]; [5383, 5439]; {822}; {01}; 31.0; x0111001111111111111111111111101
115; 825; 825; 1; 1; 4.139072847682119E-4; 2; 1; 4; [825]; [86, 511]; [825]; [5688, 5748]; {825}; {01}; 48.0; xx111001111111111111111111111111
116; 828; 828; 1; 1; 4.139072847682119E-4; 2; 1; 4; [828]; [86, 528]; [828]; [5950, 5989]; {828}; {10}; 34.0; xxx01111111111111111111111111110
117; 831; 831; 1; 1; 4.139072847682119E-4; 2; 1; 4; [831]; [103, 273]; [831]; [1331, 1381]; {831}; {10}; 47.0; 1111111xxxxxxxxx0111111xxxxxxxxx
118; 834; 834; 1; 1; 4.139072847682119E-4; 2; 1; 4; [834]; [103, 290]; [834]; [1470, 1537]; {834}; {10}; 50.0; 11111111xxxxxxxx10111111xxxxxxxx
119; 837; 837; 1; 1; 4.139072847682119E-4; 2; 1; 4; [837]; [103, 307]; [837]; [1787, 1855]; {837}; {11}; 47.0; 111111111xxxxxxx111111111xxxxxxx
120; 840; 840; 1; 1; 4.139072847682119E-4; 2; 1; 4; [840]; [103, 324]; [840]; [2109, 2180]; {840}; {10}; 34.0; 1111001111xxxxxx1110111111xxxxxx
121; 843; 843; 1; 1; 4.139072847682119E-4; 2; 1; 4; [843]; [103, 341]; [843]; [2438, 2507]; {843}; {01}; 50.0; 11111100001xxxxx11111111111xxxxx
122; 846; 846; 1; 1; 4.139072847682119E-4; 2; 1; 4; [846]; [103, 358]; [846]; [2769, 2837]; {846}; {10}; 48.0; 110000111111xxxx111110111111xxxx
123; 849; 849; 1; 1; 4.139072847682119E-4; 2; 1; 4; [849]; [103, 375]; [849]; [3103, 3171]; {849}; {11}; 48.0; 1111111111111xxx1111111111111xxx
124; 852; 852; 1; 1; 4.139072847682119E-4; 2; 1; 4; [852]; [103, 392]; [852]; [3441, 3510]; {852}; {11}; 33.0; 11111111111111xx11111111111111xx
125; 855; 855; 1; 1; 4.139072847682119E-4; 2; 1; 4; [855]; [103, 409]; [855]; [3784, 3856]; {855}; {00}; 46.0; 111111000000001x111111110111111x
126; 858; 858; 1; 1; 4.139072847682119E-4; 2; 1; 4; [858]; [103, 426]; [858]; [4134, 4204]; {858}; {00}; 32.0; 11111100000000011111111110111111
127; 861; 861; 1; 1; 4.139072847682119E-4; 2; 1; 4; [861]; [103, 443]; [861]; [4423, 4487]; {861}; {10}; 35.0; 000000111111111111111111110xxxxx
128; 864; 864; 1; 1; 4.139072847682119E-4; 2; 1; 4; [864]; [103, 460]; [864]; [4721, 4780]; {864}; {00}; 48.0; 11100100111111111111111111101111
129; 867; 867; 1; 1; 4.139072847682119E-4; 2; 1; 4; [867]; [103, 477]; [867]; [5026, 5081]; {867}; {00}; 47.0; x1111100111111111111111111110111
130; 870; 870; 1; 1; 4.139072847682119E-4; 2; 1; 4; [870]; [103, 494]; [870]; [5327, 5388]; {870}; {10}; 33.0; xx011111111111111111111111111011
131; 873; 873; 1; 1; 4.139072847682119E-4; 2; 1; 4; [873]; [103, 511]; [873]; [5633, 5693]; {873}; {10}; 48.0; xxx01111111111111111111111111101
132; 876; 876; 1; 1; 4.139072847682119E-4; 2; 1; 4; [876]; [103, 528]; [876]; [5907, 5955]; {876}; {11}; 47.0; xxxx1111111111111111111111111111
133; 879; 879; 1; 1; 4.139072847682119E-4; 2; 1; 4; [879]; [120, 273]; [879]; [1335, 1383]; {879}; {01}; 33.0; 11111110xxxxxxxx11111111xxxxxxxx
134; 882; 882; 1; 1; 4.139072847682119E-4; 2; 1; 4; [882]; [120, 290]; [882]; [1474, 1542]; {882}; {10}; 31.0; 111111111xxxxxxx101111111xxxxxxx
135; 885; 885; 1; 1; 4.139072847682119E-4; 2; 1; 4; [885]; [120, 307]; [885]; [1791, 1860]; {885}; {10}; 50.0; 1111110111xxxxxx1101111111xxxxxx
136; 888; 888; 1; 1; 4.139072847682119E-4; 2; 1; 4; [888]; [120, 324]; [888]; [2113, 2185]; {888}; {10}; 47.0; 11111001111xxxxx11101111111xxxxx
137; 891; 891; 1; 1; 4.139072847682119E-4; 2; 1; 4; [891]; [120, 341]; [891]; [2442, 2512]; {891}; {11}; 31.0; 111111111111xxxx111111111111xxxx
138; 894; 894; 1; 1; 4.139072847682119E-4; 2; 1; 4; [894]; [120, 358]; [894]; [2773, 2842]; {894}; {01}; 38.0; 1111111000001xxx1111111111111xxx
139; 897; 897; 1; 1; 4.139072847682119E-4; 2; 1; 4; [897]; [120, 375]; [897]; [3107, 3176]; {897}; {11}; 32.0; 11111111111111xx11111111111111xx
140; 900; 900; 1; 1; 4.139072847682119E-4; 2; 1; 4; [900]; [120, 392]; [900]; [3445, 3515]; {900}; {01}; 32.0; 111111100000001x1x1111111111111x
141; 903; 903; 1; 1; 4.139072847682119E-4; 2; 1; 4; [903]; [120, 409]; [903]; [3788, 3861]; {903}; {10}; 48.0; 11111111111111111111111101111111
142; 906; 906; 1; 1; 4.139072847682119E-4; 2; 1; 4; [906]; [120, 426]; [906]; [4073, 4139]; {906}; {10}; 33.0; 00000001111111111111111110xxxxxx
143; 909; 909; 1; 1; 4.139072847682119E-4; 2; 1; 4; [909]; [120, 443]; [909]; [4368, 4428]; {909}; {00}; 51.0; 11100010011111111111111111011111
144; 912; 912; 1; 1; 4.139072847682119E-4; 2; 1; 4; [912]; [120, 460]; [912]; [4671, 4726]; {912}; {01}; 48.0; x000111001111111111111111111011x
145; 915; 915; 1; 1; 4.139072847682119E-4; 2; 1; 4; [915]; [120, 477]; [915]; [4968, 5031]; {915}; {11}; 46.0; xx111111111111111111111111111111
