inputFileName=s1488.bench; numberOfInputs=14; numberOfOutputs=25; numberOfGates=653; unusedNodeNumber=_CLONE
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms)
19; i554; c206d; 0; 2; 0.0030627871362940277; 5; 2; 64; [i554, c206d]; [v2e, v8, v9e, i166, i167]; [c206d, i554]; [i68, c151d]; c206d; 00010; 3018
20; i299; i662; 0; 2; 0.0030627871362940277; 3; 2; 16; [i299, i662]; [av13_d_20b, v11e, c108de]; [i662, i299]; [v13_d_20, c115d]; i662; 101; 1752
21; i299; v13_d_1; 0; 2; 0.0030627871362940277; 3; 2; 16; [i299, v13_d_1]; [i719, v11e, c108de]; [v13_d_1, i299]; [v13_d_1c, c115d]; i299; 111; 827
22; i299; i447; 0; 2; 0.0030627871362940277; 6; 2; 128; [i299, i447]; [v8e, v9, v10e, v12e, v11e, c108de]; [i447, i299]; [c95d, c115d]; i299; 011110; 982
23; i299; i339; 0; 2; 0.0030627871362940277; 4; 2; 32; [i299, i339]; [v11e, c108de, v8e, c144de]; [i339, i299]; [c109d, c115d]; i299; 1010; 874
24; i299; i141; 0; 2; 0.0030627871362940277; 4; 2; 32; [i299, i141]; [v11e, c108de, c170d, v8]; [i299, i141]; [c115d, av13_d_11b]; i141; 0001; 46
25; i299; i117; 0; 2; 0.0030627871362940277; 4; 2; 32; [i299, i117]; [v11e, c108de, v8e, c35d]; [i299, i117]; [c115d, c38d]; i117; 1100; 16
26; i299; c108d; 3; 3; 0.004594180704441042; 3; 3; 24; [c108d, c108de, i299]; [v11e, v9, v12]; [c108de, c108d, i299]; [i494, i43, i449, i269, i338, i31, i82, c115d]; i299; 011; 600
27; i299; c123d; 0; 2; 0.0030627871362940277; 6; 2; 128; [i299, c123d]; [v11e, c108de, c157de, i208, i209, i210]; [c123d, i299]; [i120, c115d]; i299; 001111; 4438
28; i141; i373; 0; 2; 0.0030627871362940277; 3; 2; 16; [i141, i373]; [i194, c170d, v8]; [i373, i141]; [c97d, av13_d_11b]; i141; 111; 4870
29; i141; i329; 0; 2; 0.0030627871362940277; 5; 2; 64; [i141, i329]; [v3, v7e, v10, c170d, v8]; [i329, i141]; [av13_d_20b, av13_d_11b]; i141; 11110; 2245
30; i141; i417; 0; 2; 0.0030627871362940277; 5; 2; 64; [i141, i417]; [v5e, v11e, v12e, c170d, v8]; [i417, i141]; [c222d, av13_d_11b]; i417; 10101; 31
31; i141; i505; 0; 2; 0.0030627871362940277; 5; 2; 64; [i141, i505]; [c170d, v8, v7, c138de, c191de]; [i505, i141]; [c92d, av13_d_11b]; i505; 11001; 13
32; i141; i120; 0; 2; 0.0030627871362940277; 4; 2; 32; [i141, i120]; [c170d, v8, v7e, c123d]; [i141, i120]; [av13_d_11b, av13_d_6b]; i141; 1000; 4525
33; i141; v13_d_0c; 0; 2; 0.0030627871362940277; 4; 2; 32; [i141, v13_d_0c]; [c170d, v8, v13_d_0, clr]; [v13_d_0c, i141]; [av13_d_11b]; v13_d_0c; 1001; 3136
34; i141; c183d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i141, c183d]; [c170d, v8, i305, i306]; [c183d, i141]; [i183, av13_d_11b]; i141; 0000; 4360
35; i141; c110d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i141, c110d]; [c170d, v8, i229, i230]; [c110d, i141]; [i46, av13_d_11b]; i141; 0110; 3051
36; i141; c174d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i141, c174d]; [c170d, v8, i179, i180]; [c174d, i141]; [i76, av13_d_11b]; c174d; 0001; 9232
37; i199; c131de; 0; 2; 0.0030627871362940277; 3; 2; 16; [i199, c131de]; [c131d, v9e, c63d]; [c131de, i199]; [i495, i420, i91, c76d, c65d]; c131de; 000; 2047
38; i199; v13_d_22; 0; 2; 0.0030627871362940277; 3; 2; 16; [i199, v13_d_22]; [i656, v9e, c63d]; [v13_d_22, i199]; [c65d]; v13_d_22; 101; 3499
39; i199; i516; 0; 2; 0.0030627871362940277; 4; 2; 32; [i199, i516]; [v1, v12, v9e, c63d]; [i516, i199]; [c56d, c65d]; i516; 1111; 712
40; i199; i200; 0; 2; 0.0030627871362940277; 4; 2; 32; [i199, i200]; [v12e, c124d, v9e, c63d]; [i199, i200]; [c65d]; i200; 1010; 2297
41; i199; i152; 0; 2; 0.0030627871362940277; 5; 2; 64; [i199, i152]; [v8, v12e, c129de, v9e, c63d]; [i199, i152]; [c65d, c53d]; i152; 10111; 4847
42; i199; i278; 0; 2; 0.0030627871362940277; 4; 2; 32; [i199, i278]; [v10e, c138de, v9e, c63d]; [i278, i199]; [c133d, c65d]; i199; 1001; 8680
43; i199; i325; 0; 2; 0.0030627871362940277; 4; 2; 32; [i199, i325]; [v10, c90de, v9e, c63d]; [i325, i199]; [c175d, c65d]; i199; 0011; 10646
44; i199; i216; 0; 2; 0.0030627871362940277; 3; 2; 16; [i199, i216]; [v9e, c63d, c189d]; [i199, i216]; [c65d, c190d]; i199; 101; 374254
45; i199; c208d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i199, c208d]; [v9e, c63d, v5, v4]; [c208d, i199]; [c208de, i297, c65d]; c208d; 1101; 148025
46; i199; c82d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i199, c82d]; [v9e, c63d, i392, i393]; [c82d, i199]; [i157, c65d]; i199; 1000; 139903
47; i199; c125d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i199, c125d]; [v9e, c63d, i335, i336]; [c125d, i199]; [i240, c65d]; i199; 0000; 336125
48; i199; c60d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i199, c60d]; [v9e, c63d, i494, i495]; [c60d, i199]; [i130, c65d]; i199; 0110; 149178
49; i199; c73d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i199, c73d]; [v9e, c63d, i269, i270]; [c73d, i199]; [i127, c65d]; i199; 0011; 190867
50; i199; i497; 0; 2; 0.0030627871362940277; 5; 2; 64; [i199, i497]; [v9e, c63d, c208de, c83de, i169]; [i199, i497]; [c65d, c196d]; i497; 00010; 358865
51; i34; c144de; 0; 2; 0.0030627871362940277; 3; 2; 16; [i34, c144de]; [c144d, c91d, c165de]; [c144de, i34]; [i438, i436, i433, i339, i272, i247, i243, i229, i226, i215, i202, i182, i179, i161, i148, i140, i136, i75, i308, av13_d_3b]; i34; 010; 282112
52; i34; c180de; 0; 2; 0.0030627871362940277; 3; 2; 16; [i34, c180de]; [c180d, c91d, c165de]; [c180de, i34]; [c195d, av13_d_3b]; i34; 000; 400372
53; i34; i719; 0; 2; 0.0030627871362940277; 3; 2; 16; [i34, i719]; [av13_d_1b, c91d, c165de]; [i719, i34]; [v13_d_1, av13_d_3b]; i34; 011; 218824
54; i34; i332; 0; 2; 0.0030627871362940277; 4; 2; 32; [i34, i332]; [c138d, v9e, c91d, c165de]; [i332, i34]; [c139d, av13_d_3b]; i332; 1110; 86966
55; i34; i163; 0; 2; 0.0030627871362940277; 5; 2; 64; [i34, i163]; [v11e, v12e, c118de, c91d, c165de]; [i163, i34]; [c134d, av13_d_3b]; i163; 11000; 154905
56; i34; i223; 0; 2; 0.0030627871362940277; 5; 2; 64; [i34, i223]; [c91d, c165de, v7e, c160d, v9e]; [i223, i34]; [c164d, av13_d_3b]; i223; 01011; 208011
57; i34; c145d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i34, c145d]; [c91d, c165de, i528, v12]; [c145d, i34]; [i176, av13_d_3b]; c145d; 1001; 8493
58; i34; c139d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i34, c139d]; [c91d, c165de, i332, i333]; [c139d, i34]; [i227, av13_d_3b]; c139d; 0001; 11463
59; i34; c214d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i34, c214d]; [c91d, c165de, i460, i461]; [c214d, i34]; [i267, av13_d_3b]; i34; 0100; 34126
60; i34; c217d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i34, c217d]; [c91d, c165de, i419, i420]; [c217d, i34]; [i82, av13_d_3b]; c217d; 1110; 19384
61; i34; c153d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i34, c153d]; [c91d, c165de, i133, i134]; [c153d, i34]; [av13_d_9b, av13_d_3b]; i34; 0101; 10939
62; i34; i610; 0; 2; 0.0030627871362940277; 5; 2; 64; [i34, i610]; [c91d, c165de, i62, i63, i64]; [i610, i34]; [c102d, av13_d_3b]; i34; 10011; 10544
63; i29; i294; 0; 2; 0.0030627871362940277; 3; 2; 16; [i29, i294]; [i352, c190d, v10]; [i294, i29]; [c150d, av13_d_13b]; i294; 011; 11767
64; i29; i471; 0; 2; 0.0030627871362940277; 5; 2; 64; [i29, i471]; [v1, v10e, v12, c190d, v10]; [i471, i29]; [c41d, av13_d_13b]; i471; 00011; 13805
65; i29; i547; 0; 2; 0.0030627871362940277; 3; 2; 16; [i29, i547]; [v10, v11e, c190d]; [i547, i29]; [c159d, av13_d_13b]; i29; 111; 3258
66; i29; i506; 0; 2; 0.0030627871362940277; 6; 2; 128; [i29, i506]; [v7e, v9, v10e, v12e, c190d, v10]; [i506, i29]; [c92d, av13_d_13b]; i506; 111111; 3529
67; i29; i202; 0; 2; 0.0030627871362940277; 6; 2; 128; [i29, i202]; [v9e, c144de, c83de, c194de, c190d, v10]; [i202, i29]; [c35d, av13_d_13b]; i29; 000101; 18807
68; i29; i514; 0; 2; 0.0030627871362940277; 6; 2; 128; [i29, i514]; [v2, v7, v9e, c138de, c190d, v10]; [i514, i29]; [c200d, av13_d_13b]; i29; 010000; 11573
69; i29; i223; 0; 2; 0.0030627871362940277; 5; 2; 64; [i29, i223]; [v7e, c160d, v9e, c190d, v10]; [i223, i29]; [c164d, av13_d_13b]; i29; 01100; 10147
70; i29; i257; 0; 2; 0.0030627871362940277; 4; 2; 32; [i29, i257]; [c215d, v9e, c190d, v10]; [i257, i29]; [c216d, av13_d_13b]; i257; 0011; 14156
71; i29; i106; 0; 2; 0.0030627871362940277; 4; 2; 32; [i29, i106]; [v8e, c114d, c190d, v10]; [i106, i29]; [c116d, av13_d_13b]; i106; 1001; 12613
72; i29; c119d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i29, c119d]; [c190d, v10, i349, i350]; [c119d, i29]; [i209, av13_d_13b]; c119d; 0000; 20062
73; i29; c217d; 0; 2; 0.0030627871362940277; 4; 2; 32; [i29, c217d]; [c190d, v10, i419, i420]; [c217d, i29]; [i82, av13_d_13b]; i29; 0010; 11804
74; i29; c116d; 0; 2; 0.0030627871362940277; 6; 2; 128; [i29, c116d]; [c190d, v10, i103, i104, i105, i106]; [c116d, i29]; [i45, av13_d_13b]; i29; 101001; 9323
75; c50d; c83de; 0; 2; 0.0030627871362940277; 3; 2; 16; [c50d, c83de]; [c83d, i520, v11]; [c83de, c50d]; [i500, i483, i478, i470, i468, i449, i296, i269, i259, i232, i356, i202, i31, i222, i218, i108, c111d, i497]; c83de; 010; 5423
76; c50d; i559; 0; 2; 0.0030627871362940277; 3; 2; 16; [c50d, i559]; [v8, v11, i520]; [c50d, i559]; [i356, c178d]; c50d; 000; 7766
77; c50d; i483; 0; 2; 0.0030627871362940277; 6; 2; 128; [c50d, i483]; [v8e, v9e, v11e, c83de, i520, v11]; [c50d, i483]; [i356, c213d]; i483; 110100; 10332
78; c50d; i203; 0; 2; 0.0030627871362940277; 4; 2; 32; [c50d, i203]; [c34d, v9, i520, v11]; [c50d, i203]; [i356, c35d]; i203; 0101; 7347
79; c50d; i300; 0; 2; 0.0030627871362940277; 4; 2; 32; [c50d, i300]; [v0e, c105d, i520, v11]; [c50d, i300]; [i356, c115d]; i300; 0011; 8222
80; c50d; i133; 0; 2; 0.0030627871362940277; 4; 2; 32; [c50d, i133]; [c152d, v9, i520, v11]; [c50d, i133]; [i356, c153d]; i133; 0111; 19897
81; c50d; av13_d_18b; 0; 2; 0.0030627871362940277; 5; 2; 64; [c50d, av13_d_18b]; [c210d, v7e, v12e, i520, v11]; [av13_d_18b, c50d]; [i668, i356]; c50d; 11000; 8914
82; c50d; i48; 0; 2; 0.0030627871362940277; 4; 2; 32; [c50d, i48]; [c177d, v8e, i520, v11]; [c50d, i48]; [i356, av13_d_12b]; c50d; 1011; 8974
83; c50d; c142d; 0; 2; 0.0030627871362940277; 4; 2; 32; [c50d, c142d]; [v0, v12, i520, v11]; [c142d, c50d]; [i291, i356]; c142d; 0010; 9827
84; c50d; c34d; 0; 2; 0.0030627871362940277; 4; 2; 32; [c50d, c34d]; [i520, v11, i320, i321]; [c50d, c34d]; [i356, i203]; c34d; 0110; 4857
85; c50d; av13_d_11b; 0; 2; 0.0030627871362940277; 5; 2; 64; [c50d, av13_d_11b]; [i520, v11, i140, i141, ii142]; [av13_d_11b, c50d]; [i689, i356]; c50d; 11010; 8159
86; c87d; v8e; 0; 2; 0.0030627871362940277; 3; 2; 16; [c87d, v8e]; [v8, i374, i375]; [v8e, c87d]; [i555, i537, i489, i461, i427, i254, i442, i534, i464, i425, i501, i476, i466, i447, i415, i366, i486, i387, i642, i494, i483, i296, ii497, i405, i224, i419, i205, i342, i436, i339, i226, i182, i140, i233, i174, i192, i66, i98, i245, i164, ii254, i106, i169, i117, i146, i185, i153, av13_d_23b, i129, i48, c131d, c165d, c220d]; v8e; 000; 10161
87; c87d; c97d; 0; 2; 0.0030627871362940277; 3; 2; 16; [c87d, c97d]; [i373, i374, i375]; [c97d, c87d]; [ii114, i98]; c87d; 110; 21737
88; c87d; i317; 0; 2; 0.0030627871362940277; 4; 2; 32; [c87d, i317]; [v10, v11e, i374, i375]; [c87d, i317]; [i98, c63d]; c87d; 1001; 5673
89; c87d; i163; 0; 2; 0.0030627871362940277; 5; 2; 64; [c87d, i163]; [v11e, v12e, c118de, i374, i375]; [c87d, i163]; [i98, c134d]; c87d; 00010; 17602
90; c87d; i339; 0; 2; 0.0030627871362940277; 4; 2; 32; [c87d, i339]; [v8e, c144de, i374, i375]; [c87d, i339]; [i98, c109d]; c87d; 1100; 12881
91; c87d; i156; 0; 2; 0.0030627871362940277; 4; 2; 32; [c87d, i156]; [c80d, v9, i374, i375]; [c87d, i156]; [i98, c85d]; c87d; 1001; 6592
92; c87d; i58; 0; 2; 0.0030627871362940277; 4; 2; 32; [c87d, i58]; [c75d, c129de, i374, i375]; [c87d, i58]; [i98, av13_d_2b]; i58; 1000; 20943
93; c87d; c144d; 0; 2; 0.0030627871362940277; 4; 2; 32; [c87d, c144d]; [v11e, v12, i374, i375]; [c144d, c87d]; [c144de, i175, i98, c98d, c120d]; c87d; 0010; 9067
94; c87d; c60d; 0; 2; 0.0030627871362940277; 4; 2; 32; [c87d, c60d]; [i494, i495, i374, i375]; [c60d, c87d]; [i130, i98]; c87d; 0110; 8500
95; c87d; c72d; 0; 2; 0.0030627871362940277; 4; 2; 32; [c87d, c72d]; [i374, i375, i310, i311]; [c87d, c72d]; [i98, i129]; c72d; 1011; 3627
96; c187d; v13_d_16; 0; 2; 0.0030627871362940277; 3; 2; 16; [c187d, v13_d_16]; [i674, i108, i109]; [v13_d_16, c187d]; [i55]; v13_d_16; 101; 6678
97; c187d; v13_d_7; 0; 2; 0.0030627871362940277; 3; 2; 16; [c187d, v13_d_7]; [i701, i108, i109]; [v13_d_7, c187d]; [i55]; c187d; 000; 4315
98; c187d; i392; 0; 2; 0.0030627871362940277; 4; 2; 32; [c187d, i392]; [c81d, v11e, i108, i109]; [c187d, i392]; [i55, c82d]; i392; 1111; 8434
99; c187d; i359; 0; 2; 0.0030627871362940277; 4; 2; 32; [c187d, i359]; [v12e, c165de, i108, i109]; [c187d, i359]; [i55, c75d]; i359; 0000; 9263
100; c187d; i482; 0; 2; 0.0030627871362940277; 4; 2; 32; [c187d, i482]; [v2, c220de, i108, i109]; [c187d, i482]; [i55, c213d]; c187d; 0010; 8744
101; c187d; i34; 0; 2; 0.0030627871362940277; 4; 2; 32; [c187d, i34]; [c91d, c165de, i108, i109]; [c187d, i34]; [i55, av13_d_3b]; c187d; 0110; 29294
102; c187d; v13_d_3c; 0; 2; 0.0030627871362940277; 4; 2; 32; [c187d, v13_d_3c]; [v13_d_3, clr, i108, i109]; [v13_d_3c, c187d]; [i55]; c187d; 1000; 10851
103; c187d; v13_d_4c; 0; 2; 0.0030627871362940277; 4; 2; 32; [c187d, v13_d_4c]; [v13_d_4, clr, i108, i109]; [v13_d_4c, c187d]; [i55]; c187d; 1010; 8319
104; c187d; c214d; 0; 2; 0.0030627871362940277; 4; 2; 32; [c187d, c214d]; [i460, i461, i108, i109]; [c214d, c187d]; [i267, i55]; c214d; 1110; 8048
