inputFileName=s35932.bench; numberOfInputs=1763; numberOfOutputs=2048; numberOfGates=16385; unusedNodeNumber=_CLONE
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms)
43; wx3406; crc_out_6_27_extra; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [wx3406, crc_out_6_27_extra]; [wx3343, reset, crc_out_6_27]; [crc_out_6_27_extra, wx3406]; []; wx3406; 000; 14960
44; wx9184; wx3208; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [wx9184, wx3208]; [wx3443, wx9195, wx10054]; [wx9184, wx3208]; [wx9187, i11601, i11602]; wx3208; 010; 2948
45; wx9184; wx431; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx9184, wx431]; [crc_out_9_3, wx1004, wx9195, wx10054]; [wx431, wx9184]; [wx434, wx9187]; wx9184; 1111; 3401
46; wx9184; wx1763; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx9184, wx1763]; [wx1769, wx1764, wx9195, wx10054]; [wx1763, wx9184]; [wx1765, wx9187]; wx1763; 1101; 4649
47; wx9184; wx3692; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx9184, wx3692]; [wx3180, wx3693, wx9195, wx10054]; [wx3692, wx9184]; [wx3694, wx9187]; wx9184; 1010; 2980
48; wx9184; wx10482; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx9184, wx10482]; [wx9195, wx10054, data_0_24, wx10483]; [wx9184, wx10482]; [wx9187, wx10484]; wx9184; 0010; 3447
49; wx9184; wx8887; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx9184, wx8887]; [wx9195, wx10054, wx8885, wx8884]; [wx8887, wx9184]; [wx8888, wx9187]; wx9184; 0011; 2964
50; wx9184; i6852; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx9184, i6852]; [wx9195, wx10054, i6828, i6844]; [wx9184, i6852]; [wx9187, i6853, i6854]; i6852; 1000; 3292
51; wx9184; i14677; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx9184, i14677]; [wx9195, wx10054, i14652, i14676]; [wx9184, i14677]; [wx9187, wx4800]; wx9184; 1011; 6458
52; wx9184; i26748; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx9184, i26748]; [wx9195, wx10054, wx8641, i26746]; [wx9184, i26748]; [wx9187, i26745]; i26748; 1101; 5756
53; wx9184; i34353; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx9184, i34353]; [wx9195, wx10054, wx11137, wx11201]; [wx9184, i34353]; [wx9187, i34354, i34355]; wx9184; 0111; 2964
54; i3248; wx2743; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [i3248, wx2743]; [wx3590, wx595, i3247]; [wx2743, i3248]; [wx2742, wx1111]; wx2743; 101; 2917
55; i3248; wx6150; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [i3248, wx6150]; [wx6079, wx595, i3247]; [wx6150, i3248]; [wx6151, wx1111]; wx6150; 010; 187
56; i3248; wx8338; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [i3248, wx8338]; [wx8306, wx595, i3247]; [wx8338, i3248]; [wx8766, wx1111, i27082, i27083]; i3248; 100; 2980
57; i3248; wx4727; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i3248, wx4727]; [wx4664, reset, wx595, i3247]; [wx4727, i3248]; [wx1111]; i3248; 0001; 2964
58; i3248; wx7731; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i3248, wx7731]; [wx7727, wx7728, wx595, i3247]; [wx7731, i3248]; [wx1111]; wx7731; 0010; 2948
59; i3248; i3584; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i3248, i3584]; [wx595, i3247, wx621, crc_out_9_21]; [i3248, i3584]; [wx1111, i3585, i3586]; i3584; 1000; 3011
60; i3248; wx2369; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i3248, wx2369]; [wx595, i3247, i7188, i7189]; [wx2369, i3248]; [wx2370, wx1111]; wx2369; 0001; 16723
61; i3248; i10640; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i3248, i10640]; [wx595, i3247, i10616, i10632]; [i3248, i10640]; [wx1111, i10641, i10642]; i3248; 0010; 3510
62; i3248; i22850; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i3248, i22850]; [wx595, i3247, wx7467, wx7164]; [i3248, i22850]; [wx1111, i22851, i22852]; i22850; 1111; 2964
63; i3248; i30696; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i3248, i30696]; [wx595, i3247, i30672, i30688]; [i3248, i30696]; [wx1111, i30697, i30698]; i30696; 1100; 2996
64; wx2545; wx1184; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [wx2545, wx1184]; [wx1005, i7646, i7647]; [wx1184, wx2545]; [wx1183, wx2583]; wx1184; 110; 5772
65; wx2545; wx10216; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [wx2545, wx10216]; [wx10215, i7646, i7647]; [wx10216, wx2545]; [wx10217, wx2583]; wx2545; 011; 2980
66; wx2545; wx6907; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx2545, wx6907]; [wx6913, wx6908, i7646, i7647]; [wx2545, wx6907]; [wx2583, wx6909]; wx2545; 0101; 5740
67; wx2545; wx7771; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx2545, wx7771]; [wx7710, wx7728, i7646, i7647]; [wx7771, wx2545]; [wx2583]; wx2545; 1111; 203
68; wx2545; wx2422; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx2545, wx2422]; [wx2420, wx2419, i7646, i7647]; [wx2422, wx2545]; [wx2423, wx2583]; wx2545; 0010; 5756
69; wx2545; i11526; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx2545, i11526]; [i7646, i7647, crc_out_7_31, i11524]; [wx2545, i11526]; [wx2583, wx3820]; i11526; 1100; 5741
70; wx2545; i26133; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx2545, i26133]; [i7646, i7647, i26109, i26125]; [wx2545, i26133]; [wx2583, i26134, i26135]; i26133; 0100; 171
71; wx2545; wx10310; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx2545, wx10310]; [i7646, i7647, i31725, i31726]; [wx2545, wx10310]; [wx2583, wx10325]; wx10310; 0110; 2995
72; wx2545; i35583; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx2545, i35583]; [i7646, i7647, wx10959, i35582]; [wx2545, i35583]; [wx2583, wx11582]; i35583; 0001; 5725
73; wx6424; wx121; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [wx6424, wx121]; [wx1003, i19661, i19662]; [wx121, wx6424]; [wx120, wx6462]; wx121; 100; 5741
74; wx6424; wx7609; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [wx6424, wx7609]; [wx7608, i19661, i19662]; [wx7609, wx6424]; [wx7610, wx6462]; wx6424; 100; 187
75; wx6424; wx9351; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [wx6424, wx9351]; [wx9350, i19661, i19662]; [wx6424, wx9351]; [wx6462, wx9731]; wx9351; 011; 5757
76; wx6424; wx5240; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx6424, wx5240]; [wx7491, wx5241, i19661, i19662]; [wx6424, wx5240]; [wx6462, wx5242]; wx6424; 0111; 187
77; wx6424; wx8546; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx6424, wx8546]; [wx8483, reset, i19661, i19662]; [wx8546, wx6424]; [wx6462]; wx8546; 1001; 15054
78; wx6424; wx4029; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx6424, wx4029]; [wx4027, wx4026, i19661, i19662]; [wx4029, wx6424]; [wx4038, wx6462]; wx6424; 1011; 156
79; wx6424; wx9201; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx6424, wx9201]; [wx9199, wx9198, i19661, i19662]; [wx9201, wx6424]; [wx9210, wx6462]; wx6424; 0001; 2996
80; wx6424; i14893; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx6424, i14893]; [i14869, i14885, i19661, i19662]; [wx6424, i14893]; [wx6462, i14894, i14895]; i14893; 0101; 3011
81; wx6424; i27706; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx6424, i27706]; [i19661, i19662, wx8394, i27705]; [wx6424, i27706]; [wx6462, wx9015]; wx6424; 0111; 6224
82; wx6424; i34057; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx6424, i34057]; [i19661, i19662, i34067, i34068]; [wx6424, i34057]; [wx6462, i34081, i34082]; i34057; 0010; 2995
83; i26647; wx1128; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [i26647, wx1128]; [wx1005, i26637, i26645]; [wx1128, i26647]; [wx1127, i26636]; i26647; 001; 2995
84; i26647; wx6744; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [i26647, wx6744]; [wx7469, i26637, i26645]; [wx6744, i26647]; [wx6743, i26636]; wx6744; 101; 2995
85; i26647; wx10915; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [i26647, wx10915]; [wx11291, i26637, i26645]; [wx10915, i26647]; [wx10947, i26636]; i26647; 111; 2995
86; i26647; wx2093; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i26647, wx2093]; [wx2030, reset, i26637, i26645]; [wx2093, i26647]; [i26636]; i26647; 1111; 187
87; i26647; wx10384; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i26647, wx10384]; [data_0_31, wx10385, i26637, i26645]; [wx10384, i26647]; [wx10386, i26636]; wx10384; 1100; 2964
88; i26647; i7597; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i26647, i7597]; [wx1915, i7596, i26637, i26645]; [i7597, i26647]; [wx2538, i26636]; i26647; 1110; 5850
89; i26647; i11644; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i26647, i11644]; [wx3215, i11643, i26637, i26645]; [i11644, i26647]; [wx3837, i26636]; i11644; 1100; 2948
90; i26647; i22445; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i26647, i22445]; [i22455, i22456, i26637, i26645]; [i22445, i26647]; [i22469, i22470, i26636]; i26647; 0111; 5757
91; i26647; i34476; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [i26647, i34476]; [i26637, i26645, i34478, i34479]; [i26647, i34476]; [i26636, i34484, i34486]; i34476; 0001; 2964
92; wx11371; wx2255; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [wx11371, wx2255]; [wx2224, i35132, i35133]; [wx2255, wx11371]; [wx2256, wx11372]; wx11371; 100; 6006
93; wx11371; wx6660; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [wx11371, wx6660]; [wx7469, i35132, i35133]; [wx6660, wx11371]; [wx6659, wx11372]; wx6660; 101; 5772
94; wx11371; wx10934; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [wx11371, wx10934]; [wx10902, i35132, i35133]; [wx11371, wx10934]; [wx11372, wx11422, i35222, i35223]; wx11371; 000; 18127
95; wx11371; wx11328; 0; 2; 1.2206286237412267E-4; 3; 2; 16; [wx11371, wx11328]; [wx11254, i35132, i35133]; [wx11328, wx11371]; [wx11329, wx11372]; wx11371; 110; 3074
96; wx11371; wx264; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx11371, wx264]; [wx2417, wx265, i35132, i35133]; [wx11371, wx264]; [wx11372, wx266]; wx11371; 0001; 187
97; wx11371; wx2019; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx11371, wx2019]; [wx1956, reset, i35132, i35133]; [wx2019, wx11371]; [wx11372]; wx11371; 0111; 5741
98; wx11371; wx8035; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx11371, wx8035]; [crc_out_3_14, wx8762, i35132, i35133]; [wx11371, wx8035]; [wx11372, wx8038]; wx8035; 1010; 2980
99; wx11371; wx8863; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx11371, wx8863]; [wx8862, wx8763, i35132, i35133]; [wx11371, wx8863]; [wx11372, wx8866]; wx8863; 1011; 203
100; wx11371; i6022; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx11371, i6022]; [i6032, i6033, i35132, i35133]; [wx11371, i6022]; [wx11372, i6046, i6047]; wx11371; 0001; 5819
101; wx11371; i18227; 0; 2; 1.2206286237412267E-4; 4; 2; 32; [wx11371, i18227]; [wx5831, i18225, i35132, i35133]; [wx11371, i18227]; [wx11372, i18224]; i18227; 0011; 5710
102; wx11371; i34123; 18; 18; 0.001098565761367104; 6; 2; 128; [i34123, i34120, i34128, i34129, i34130, i34119, i34143, i34144, i34145, wx11247, wx11314, wx11315, wx10895, wx10927, i35131, i35132, i35133, wx11371]; [wx10995, i34121, i34122, wx11059, i34135, wx10835]; [wx11371, wx10927]; [wx11372, wx11373]; wx11371; 000011; 3026
