inputFileName=s420.bench; numberOfInputs=35; numberOfOutputs=18; numberOfGates=196; unusedNodeNumber=_CLONE
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms)
10; ii4; ii781; 0; 2; 0.01020408163265306; 3; 2; 16; [ii4, ii781]; [ii47, y_10, ii784]; [ii4, ii781]; [ii748, ii776]; ii781; 111; 333564
11; ii308; ii43; 0; 2; 0.01020408163265306; 2; 2; 8; [ii308, ii43]; [y_2, ii351]; [ii308, ii43]; [ii135_1, ii109]; ii308; 00; 265228
12; ii308; p_4; 0; 2; 0.01020408163265306; 2; 2; 8; [ii308, p_4]; [ii351, ii621]; [ii308, p_4]; [ii1023_2]; ii308; 00; 32
13; ii308; ii673; 0; 2; 0.01020408163265306; 2; 2; 8; [ii308, ii673]; [ii351, y_5]; [ii308, ii673]; [ii716, p_5]; ii673; 00; 2989
14; ii308; ii131_1; 0; 2; 0.01020408163265306; 4; 2; 32; [ii308, ii131_1]; [ii351, ii113, ii92, y_3]; [ii308, ii131_1]; [ii47]; ii131_1; 0000; 3333
15; ii308; ii1028_1; 0; 2; 0.01020408163265306; 3; 2; 16; [ii308, ii1028_1]; [ii351, p_5, c_5]; [ii308, ii1028_1]; [ii984]; ii1028_1; 110; 952
16; ii308; ii591_2; 0; 2; 0.01020408163265306; 3; 2; 16; [ii308, ii591_2]; [ii351, y_14, ii556]; [ii308, ii591_2]; [ii461]; ii308; 001; 1592
17; ii308; ii708; 0; 2; 0.01020408163265306; 3; 2; 16; [ii308, ii708]; [ii351, ii675, ii713]; [ii308, ii708]; [ii611_2, ii682]; ii308; 111; 1342
18; ii308; ii748; 0; 2; 0.01020408163265306; 3; 2; 16; [ii308, ii748]; [ii351, y_11, ii781]; [ii308, ii748]; [p_11]; ii308; 011; 2352
19; ii308; p_6; 0; 2; 0.01020408163265306; 3; 2; 16; [ii308, p_6]; [ii351, ii674, ii716]; [ii308, p_6]; [ii1019_2]; ii308; 010; 7417
20; ii308; ii984; 0; 2; 0.01020408163265306; 3; 2; 16; [ii308, ii984]; [ii351, ii975, ii1028_1]; [ii308, ii984]; [ii997]; ii308; 011; 1627
21; p_1; ii40; 0; 2; 0.01020408163265306; 2; 2; 8; [p_1, ii40]; [x, ii618]; [p_1, ii40]; [ii1032_2, ii113]; ii40; 11; 396
22; p_1; ii354; 0; 2; 0.01020408163265306; 2; 2; 8; [p_1, ii354]; [ii396, ii618]; [p_1, ii354]; [ii1032_2, ii400]; p_1; 01; 8283
23; p_1; p_8; 0; 2; 0.01020408163265306; 2; 2; 8; [p_1, p_8]; [ii618, ii681]; [p_8, p_1]; [ii1023_1, ii1032_2]; p_8; 00; 5220
24; p_1; p_12; 0; 2; 0.01020408163265306; 2; 2; 8; [p_1, p_12]; [ii618, ii749]; [p_12, p_1]; [ii1008_2, ii1032_2]; p_1; 01; 19736
25; p_1; ii808; 0; 2; 0.01020408163265306; 2; 2; 8; [p_1, ii808]; [ii618, y_12]; [p_1, ii808]; [ii1032_2, ii849]; ii808; 00; 4128
26; p_1; ii431_1; 0; 2; 0.01020408163265306; 4; 2; 32; [p_1, ii431_1]; [ii618, ii345, y_11, ii413]; [p_1, ii431_1]; [ii1032_2, ii350]; ii431_1; 1011; 3974
27; p_1; ii1032_2; 2; 2; 0.01020408163265306; 2; 1; 4; [p_1, ii1032_2]; [ii618, c_1]; [ii1032_2]; [ii992]; ii1032_2; 01; 15449
28; p_1; ii248; 0; 2; 0.01020408163265306; 3; 2; 16; [p_1, ii248]; [ii618, y_7, ii202]; [ii248, p_1]; [ii279_2, ii1032_2, ii1_2]; ii248; 001; 7026
29; p_1; ii681; 0; 2; 0.01020408163265306; 3; 2; 16; [p_1, ii681]; [ii618, y_8, ii682]; [ii681, p_1]; [p_8, ii1032_2]; ii681; 110; 328123
30; p_1; ii981; 0; 2; 0.01020408163265306; 3; 2; 16; [p_1, ii981]; [ii618, ii978, ii980]; [ii981, p_1]; [ii982, ii1032_2]; p_1; 010; 190319
31; p_1; p_6; 0; 2; 0.01020408163265306; 3; 2; 16; [p_1, p_6]; [ii618, ii674, ii716]; [p_6, p_1]; [ii1019_2, ii1032_2]; p_1; 001; 121409
32; ii283_1; ii155; 0; 2; 0.01020408163265306; 4; 2; 32; [ii283_1, ii155]; [ii198, ii265, ii244, y_7]; [ii155, ii283_1]; [ii199]; ii283_1; 1101; 184013
33; ii283_1; p_7; 0; 2; 0.01020408163265306; 4; 2; 32; [ii283_1, p_7]; [ii680, ii265, ii244, y_7]; [p_7, ii283_1]; [ii1019_1, ii199]; p_7; 1000; 202621
34; ii283_1; ii990; 0; 2; 0.01020408163265306; 4; 2; 32; [ii283_1, ii990]; [ii989, ii265, ii244, y_7]; [ii990, ii283_1]; [ii997, ii199]; ii990; 0000; 196790
35; ii283_1; ii1019_1; 0; 2; 0.01020408163265306; 5; 2; 64; [ii283_1, ii1019_1]; [ii265, ii244, y_7, p_7, c_7]; [ii283_1, ii1019_1]; [ii199, ii978]; ii1019_1; 10000; 126017
36; ii283_1; ii548; 0; 2; 0.01020408163265306; 5; 2; 64; [ii283_1, ii548]; [ii265, ii244, y_7, y_14, y_13]; [ii548, ii283_1]; [ii506, ii587_1, ii199]; ii548; 01100; 276591
37; ii283_1; ii997; 0; 2; 0.01020408163265306; 7; 2; 256; [ii283_1, ii997]; [ii265, ii244, y_7, ii990, ii984, ii945, ii961]; [ii283_1, ii997]; [ii199, ii902]; ii283_1; 1010010; 62577
38; ii283_1; ii651; 0; 2; 0.01020408163265306; 5; 2; 64; [ii283_1, ii651]; [ii265, ii244, y_7, y_2, ii654]; [ii651, ii283_1]; [ii620, ii645, ii199]; ii651; 01010; 132534
39; ii283_1; ii984; 0; 2; 0.01020408163265306; 5; 2; 64; [ii283_1, ii984]; [ii265, ii244, y_7, ii975, ii1028_1]; [ii984, ii283_1]; [ii997, ii199]; ii283_1; 00001; 141455
40; ii1023_2; ii310; 0; 2; 0.01020408163265306; 3; 2; 16; [ii1023_2, ii310]; [ii408, p_4, c_4]; [ii310, ii1023_2]; [ii980]; ii1023_2; 011; 127973
41; ii1023_2; ii348; 0; 2; 0.01020408163265306; 3; 2; 16; [ii1023_2, ii348]; [y_9, p_4, c_4]; [ii348, ii1023_2]; [ii408, ii980]; ii1023_2; 000; 227159
42; ii1023_2; ii611_3; 0; 2; 0.01020408163265306; 3; 2; 16; [ii1023_2, ii611_3]; [ii776, p_4, c_4]; [ii611_3, ii1023_2]; [ii849, ii980]; ii1023_2; 100; 130080
43; ii1023_2; ii279_1; 0; 2; 0.01020408163265306; 5; 2; 64; [ii1023_2, ii279_1]; [ii193, y_7, ii261, p_4, c_4]; [ii279_1, ii1023_2]; [ii198, ii980]; ii1023_2; 10111; 180599
44; ii1023_2; ii435_2; 0; 2; 0.01020408163265306; 4; 2; 32; [ii1023_2, ii435_2]; [ii346, ii413, p_4, c_4]; [ii435_2, ii1023_2]; [ii351, ii980]; ii1023_2; 1000; 165986
45; ii1023_2; ii96; 0; 2; 0.01020408163265306; 4; 2; 32; [ii1023_2, ii96]; [p_4, c_4, y_3, ii50]; [ii96, ii1023_2]; [ii127_2, ii1_1, ii980]; ii1023_2; 0000; 203422
46; ii1023_2; ii621; 3; 3; 0.015306122448979591; 3; 1; 8; [ii621, p_4, ii1023_2]; [c_4, y_4, ii622]; [ii1023_2]; [ii980]; ii1023_2; 101; 9549
47; ii1023_2; ii1_3; 0; 2; 0.01020408163265306; 4; 2; 32; [ii1023_2, ii1_3]; [p_4, c_4, ii345, ii400]; [ii1_3, ii1023_2]; [ii496, ii980]; ii1_3; 0011; 42136
48; ii680; ii192; 0; 2; 0.01020408163265306; 3; 2; 16; [ii680, ii192]; [ii1_1, y_7, ii713]; [ii680, ii192]; [p_7, ii265]; ii680; 110; 4428
49; ii680; ii611_2; 0; 2; 0.01020408163265306; 3; 2; 16; [ii680, ii611_2]; [ii708, y_7, ii713]; [ii680, ii611_2]; [p_7, ii788]; ii611_2; 100; 12479
50; ii680; ii431_1; 0; 2; 0.01020408163265306; 5; 2; 64; [ii680, ii431_1]; [ii345, y_11, ii413, y_7, ii713]; [ii680, ii431_1]; [p_7, ii350]; ii680; 00000; 47390
51; ii680; ii1008_1; 0; 2; 0.01020408163265306; 4; 2; 32; [ii680, ii1008_1]; [p_3, c_3, y_7, ii713]; [ii680, ii1008_1]; [p_7, ii972]; ii680; 0110; 10338
52; ii680; ii396; 0; 2; 0.01020408163265306; 4; 2; 32; [ii680, ii396]; [y_10, y_9, y_7, ii713]; [ii396, ii680]; [ii354, p_7, ii435_1]; ii396; 0100; 11517
53; ii680; ii708; 0; 2; 0.01020408163265306; 3; 2; 16; [ii680, ii708]; [y_7, ii713, ii675]; [ii708, ii680]; [ii611_2, ii682, p_7]; ii680; 000; 4950
54; ii680; ii776; 0; 2; 0.01020408163265306; 4; 2; 32; [ii680, ii776]; [y_7, ii713, ii743, ii781]; [ii680, ii776]; [p_7, ii611_3, ii750]; ii680; 1000; 20106
55; ii680; ii818; 0; 2; 0.01020408163265306; 4; 2; 32; [ii680, ii818]; [y_7, ii713, ii846, ii810]; [ii680, ii818]; [p_7, p_15, p_16]; ii818; 0010; 7235
56; ii680; p_5; 0; 2; 0.01020408163265306; 4; 2; 32; [ii680, p_5]; [y_7, ii713, ii673, ii720]; [ii680, p_5]; [p_7, ii1028_1]; p_5; 1000; 4255
57; ii680; p_6; 0; 2; 0.01020408163265306; 4; 2; 32; [ii680, p_6]; [y_7, ii713, ii674, ii716]; [ii680, p_6]; [p_7, ii1019_2]; p_6; 0101; 15951
58; ii680; ii978; 4; 4; 0.02040816326530612; 4; 1; 16; [ii680, p_7, ii1019_1, ii978]; [c_7, y_7, ii713, ii1019_2]; [ii978]; [ii981]; ii978; 0010; 10481
59; ii957; ii192; 0; 2; 0.01020408163265306; 3; 2; 16; [ii957, ii192]; [ii1_1, p_13, c_13]; [ii957, ii192]; [ii989, ii265]; ii957; 001; 10347
60; ii957; ii611_1; 16; 16; 0.08163265306122448; 12; 10; 40960; [ii611_1, ii720, ii721, ii716, ii713, ii708, ii611_2, ii788, ii789, ii784, ii781, ii776, ii611_3, ii849, p_13, ii957]; [ii645, ii675, ii673, ii672, ii743, ii741, ii740, ii808, c_13, y_6, y_10, ii809]; [ii708, ii776, ii713, ii781, ii957, ii720, ii716, ii788, ii784, ii849]; [ii682, ii750, ii680, ii748, ii989, p_5, p_6, p_9, p_10, ii846]; ii784; 111101000001; 5204
61; ii957; ii614; 0; 2; 0.01020408163265306; 3; 2; 16; [ii957, ii614]; [y_2, p_13, c_13]; [ii957, ii614]; [ii989, p_2]; ii957; 110; 17275
62; ii957; ii131_2; 0; 2; 0.01020408163265306; 4; 2; 32; [ii957, ii131_2]; [ii42, ii109, p_13, c_13]; [ii957, ii131_2]; [ii989, ii47]; ii131_2; 1001; 5104
63; ii957; ii1001_1; 0; 2; 0.01020408163265306; 4; 2; 32; [ii957, ii1001_1]; [p_9, c_9, p_13, c_13]; [ii957, ii1001_1]; [ii989, ii902]; ii957; 1001; 5995
64; ii957; ii556; 0; 2; 0.01020408163265306; 4; 2; 32; [ii957, ii556]; [y_13, ii569, p_13, c_13]; [ii556, ii957]; [ii591_2, ii989, ii565]; ii957; 1000; 23625
65; ii957; ii621; 0; 2; 0.01020408163265306; 4; 2; 32; [ii957, ii621]; [y_4, ii622, p_13, c_13]; [ii621, ii957]; [p_4, ii989]; ii621; 0011; 6196
66; ii957; ii748; 0; 2; 0.01020408163265306; 4; 2; 32; [ii957, ii748]; [y_11, ii781, p_13, c_13]; [ii748, ii957]; [p_11, ii989]; ii957; 1011; 5220
67; ii957; ii849; 3; 3; 0.015306122448979591; 4; 2; 32; [ii849, p_13, ii957]; [ii808, ii611_3, c_13, ii809]; [ii957, ii849]; [ii989, ii846]; ii957; 0010; 8124
68; ii957; p_16; 0; 2; 0.01020408163265306; 5; 2; 64; [ii957, p_16]; [p_13, c_13, y_15, ii818, ii812]; [p_16, ii957]; [ii1012_2, ii989]; ii957; 10101; 9800
69; ii957; ii902; 5; 5; 0.025510204081632654; 10; 1; 1024; [ii957, ii989, ii990, ii997, ii902]; [p_13, c_13, ii982, ii949, ii974, ii984, ii945, ii961, ii991, ii1001_1]; [ii902]; [z]; ii902; 0011101100; 9720
70; p_13; ii41; 0; 2; 0.01020408163265306; 3; 2; 16; [p_13, ii41]; [y_4, ii809, ii849]; [ii41, p_13]; [ii127_1, ii957, ii1_1]; p_13; 110; 5037
71; p_13; ii195; 0; 2; 0.01020408163265306; 3; 2; 16; [p_13, ii195]; [y_6, ii809, ii849]; [ii195, p_13]; [ii287_1, ii957, ii261]; ii195; 110; 5020
72; p_13; ii498; 0; 2; 0.01020408163265306; 3; 2; 16; [p_13, ii498]; [y_15, ii809, ii849]; [ii498, p_13]; [ii587_2, ii957]; p_13; 000; 18994
73; p_13; ii982; 0; 2; 0.01020408163265306; 3; 2; 16; [p_13, ii982]; [ii981, ii809, ii849]; [p_13, ii982]; [ii957, ii989]; ii982; 101; 4998
74; p_13; ii1032_2; 0; 2; 0.01020408163265306; 4; 2; 32; [p_13, ii1032_2]; [p_1, c_1, ii809, ii849]; [p_13, ii1032_2]; [ii957, ii992]; ii1032_2; 1110; 10427
75; p_13; ii92; 0; 2; 0.01020408163265306; 4; 2; 32; [p_13, ii92]; [y_2, y_1, ii809, ii849]; [ii92, p_13]; [ii50, ii131_1, ii957]; p_13; 0010; 11587
76; p_13; ii556; 0; 2; 0.01020408163265306; 4; 2; 32; [p_13, ii556]; [y_13, ii569, ii809, ii849]; [ii556, p_13]; [ii591_2, ii957, ii565]; p_13; 1111; 8029
77; p_13; ii681; 0; 2; 0.01020408163265306; 4; 2; 32; [p_13, ii681]; [y_8, ii682, ii809, ii849]; [ii681, p_13]; [p_8, ii957]; p_13; 0110; 10319
78; p_13; ii961; 0; 2; 0.01020408163265306; 4; 2; 32; [p_13, ii961]; [p_14, c_14, ii809, ii849]; [p_13, ii961]; [ii957, ii997]; p_13; 0001; 4617
79; p_13; p_16; 0; 2; 0.01020408163265306; 5; 2; 64; [p_13, p_16]; [ii809, ii849, y_15, ii818, ii812]; [p_16, p_13]; [ii1012_2, ii957]; p_13; 11110; 10721
