inputFileName=c432.bench; numberOfInputs=36; numberOfOutputs=7; numberOfGates=160; unusedNode=C
trial; number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms); testVector
0; 27; 290; 343; 0; 2; 0.0125; 4; 2; 32; [290, 343]; [233, 188, 309, 285]; [290, 343]; [303, 356]; {343}; {1011}; 1031.0; none
0; 28; 290; 343; 0; 2; 0.0125; 4; 2; 32; [290, 343]; [233, 188, 309, 285]; [290, 343]; [303, 356]; {343}; {1100}; 31.0; none
0; 29; 290; 343; 0; 2; 0.0125; 4; 2; 32; [290, 343]; [233, 188, 309, 285]; [290, 343]; [303, 356]; {343}; {1101}; 22463.0; none
0; 30; 290; 343; 0; 2; 0.0125; 4; 2; 32; [290, 343]; [233, 188, 309, 285]; [290, 343]; [303, 356]; {343}; {1110}; 2371.0; none
0; 31; 290; 343; 0; 2; 0.0125; 4; 2; 32; [290, 343]; [233, 188, 309, 285]; [290, 343]; [303, 356]; {343}; {1111}; 811.0; none
1; 32; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {417}; {000}; 240.0; 1101x101x100x11001110101x101x101x10xx
1; 33; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {417}; {001}; 71.0; 1101x101x100x11001110100x1110101x10xx
1; 34; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {417}; {010}; 133302.0; 110101010100011111010101010101010100x
1; 35; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {417}; {011}; 281.0; 1101x101x100x1110101x100x1110101x10xx
1; 36; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {417}; {100}; 132629.0; 110101010101010001111101010101010100x
1; 37; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {417}; {101}; 261.0; 1101x101x101x100x1110100x1110101x10xx
1; 38; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {417}; {110}; 800.0; 11010101110x10x1x10x10x1x10x10xxx0xxx
1; 39; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {417}; {111}; 128473.0; 110101010101010101010100011111010100x
1; 40; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {428}; {000}; 241.0; 1101x101x100x11001110101x101x101x10xx
1; 41; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {428}; {001}; 70.0; 1101x101x100x11001110100x1110101x10xx
1; 42; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {428}; {010}; 120639.0; 110101010100011111010101010101010100x
1; 43; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {428}; {011}; 241.0; 1101x101x100x1110101x100x1110101x10xx
1; 44; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {428}; {100}; 121569.0; 110101010101010001111101010101010100x
1; 45; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {428}; {101}; 261.0; 1101x101x101x100x1110100x1110101x10xx
1; 46; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {428}; {110}; 440.0; 1101010111011101110x10x1x10x10xxx0xxx
1; 47; 417; 428; 0; 2; 0.0125; 3; 2; 16; [417, 428]; [393, 399, 419]; [417, 428]; [422, 431]; {428}; {111}; 134667.0; 110101010101010101010100011111010100x
2; 48; 185; 122; 0; 2; 0.0125; 3; 2; 16; [185, 122]; [11, 34, 127]; [122, 185]; [159, 267]; {122}; {001}; 420.0; 0110x10x1001x101x101x101x101x101x10xx
3; 49; 143; 256; 0; 2; 0.0125; 3; 2; 16; [143, 256]; [82, 213, 63]; [143, 256]; [193, 194, 404]; {143}; {100}; 160.0; x00xx00xx00xx00xx000x0x1x10x100xx00xx
4; 50; 334; 420; 0; 2; 0.0125; 3; 2; 16; [334, 420]; [8, 319, 411]; [334, 420]; [380, 429]; {334}; {111}; 520.0; 111111110111110111110111011101111110x
5; 51; 258; 422; 0; 2; 0.0125; 4; 2; 32; [258, 422]; [213, 89, 386, 417]; [258, 422]; [411, 430, 432]; {258}; {1101}; 21.0; none
6; 52; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {00000}; 30.0; 01001110111x10x01111101x00xx10xx10x1
6; 53; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {00001}; 20.0; 01001110111x10x01111111x00xx10xx10x1
6; 54; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {00010}; 30.0; 010x10x0111011101111100x00xx10xx10x1
6; 55; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {00011}; 40.0; 010x10x0111011101111110x00xx10xx10x1
6; 56; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {00100}; 30.0; x00x10x111111111111x1011010111x111x1
6; 57; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {00101}; 210.0; x0xxx0xx10x1111111110111011101011110
6; 58; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {00110}; 30.0; 01001110111x10x01110100x00xx10xx10x1
6; 59; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {00111}; 20.0; none
6; 60; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {01000}; 40.0; 01001110111x10x01111101x10xx10xx10x1
6; 61; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {01001}; 30.0; 01001110111x10x01111111x10xx10xx10x1
6; 62; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {01010}; 60.0; 010x10x0111011101111100x10xx10xx10x1
6; 63; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {01011}; 40.0; 010x10x0111011101111110x10xx10xx10x1
6; 64; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {01100}; 50.0; x00x10x111111111111x1011110111x111x1
6; 65; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {01101}; 220.0; x0xxx0xx10x1111111110111111101011110
6; 66; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {01110}; 41.0; 01001110111x10x01110100x10xx10xx10x1
6; 67; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {01111}; 97514.0; none
6; 68; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {10000}; 41.0; 01000100110x10x0x101101x00xxx0xxx0xx
6; 69; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {10001}; 40.0; 01000100110x10x0x101111x00xxx0xxx0xx
6; 70; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {10010}; 40.0; 01100110111x1010x111100x001xx01xx01x
6; 71; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {10011}; 50.0; 01100110111x1010x111110x001xx01xx01x
6; 72; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {10100}; 1230.0; 01000100110x10x0x100101x00xxx0xxx0xx
6; 73; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {10101}; 421.0; 01000100110x10x0x100111x00xxx0xxx0xx
6; 74; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {10110}; 40.0; x01x0011x1111111111x100101110111x11x
6; 75; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {10111}; 3360.0; xxx0x1001100110011001100010x01xxx1xx
6; 76; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {11000}; 31.0; 01000100110x10x0x101101x10xxx0xxx0xx
6; 77; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {11001}; 40.0; 01000100110x10x0x101111x10xxx0xxx0xx
6; 78; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {11010}; 30.0; 01100110111x1010x111100x101xx01xx01x
6; 79; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {11011}; 20.0; 01100110111x1010x111110x101xx01xx01x
6; 80; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {11100}; 1180.0; 01000100110x10x0x100101x10xxx0xxx0xx
6; 81; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {11101}; 411.0; 01000100110x10x0x100111x10xxx0xxx0xx
6; 82; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {11110}; 40.0; x01x0011x1111111111x100111110111x11x
6; 83; 376; 404; 2; 2; 0.0125; 5; 1; 32; [376, 404]; [360, 79, 256, 344, 69]; [404]; [416, 418]; {404}; {11111}; 190.0; x0x1x11x001xx01xx010x11011110101x10x
7; 84; 165; 147; 0; 2; 0.0125; 3; 2; 16; [165, 147]; [95, 130, 43]; [147, 165]; [195, 196, 199, 233]; {165}; {010}; 30.0; 11x1x1x1x1x0x0x1x1x1x1x1x1xxx0x1x1xxx
8; 85; 295; 183; 0; 2; 0.0125; 4; 2; 32; [295, 183]; [21, 123, 251, 198]; [183, 295]; [264, 308]; {183}; {1001}; 280.0; 1100011101000101110101010101010101x0x
9; 86; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {255}; {000}; 21.0; none
9; 87; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {255}; {001}; 30.0; none
9; 88; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {255}; {010}; 300.0; x0xx00xx00xx00x1011x10x1011x10xx00x0x
9; 89; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {255}; {011}; 990.0; x0xx00xx00xx00x1011x10xx00xx00xx00x0x
9; 90; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {255}; {100}; 14400.0; 110101010101010001111100011111010100x
9; 91; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {255}; {101}; 116202.0; 110101010101010001111101010101010100x
9; 92; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {255}; {110}; 21263.0; 110101010101010101x1x100011111010100x
9; 93; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {255}; {111}; 1455.0; 0110011x1010x111111x0000x11x100xx00xx
9; 94; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {419}; {000}; 241.0; x0xx00xx00xx00x000xxx0x1011x10xx00x0x
9; 95; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {419}; {001}; 20.0; x0xxx0xxx0xxx0x0x0xxx0xxx0xxx0xxx0xxx
9; 96; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {419}; {010}; 1392.0; none
9; 97; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {419}; {011}; 255.0; none
9; 98; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {419}; {100}; 91000.0; none
9; 99; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {419}; {101}; 2482.0; none
9; 100; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {419}; {110}; 31283.0; none
9; 101; 419; 255; 0; 2; 0.0125; 3; 2; 16; [419, 255]; [213, 50, 407]; [255, 419]; [399, 428]; {419}; {111}; 946.0; none
10; 102; 381; 431; 2; 2; 0.0125; 7; 2; 256; [381, 431]; [246, 336, 372, 17, 386, 425, 428]; [431, 381]; [416, 430, 432]; {381}; {0011111}; 591.0; 0101111x10xx10xx10x01110111011100110x
11; 103; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {319}; {000}; 210.0; 1101110010x1x11x0011x101110101110110x
11; 104; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {319}; {001}; 1327.0; 111x0010x0xxx00xx00xx001x11x000xx00xx
11; 105; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {319}; {010}; 384.0; 110x1001x001011x0011x1x1011x00x1x111x
11; 106; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {319}; {011}; 8035.0; 111x0011001x001101111111011101111110x
11; 107; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {319}; {100}; 1249.0; none
11; 108; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {319}; {101}; 29934.0; x01xx010001x001x00111111011101100110x
11; 109; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {319}; {110}; 1144.0; none
11; 110; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {319}; {111}; 83485.0; x00011110xx1x10x0x11110x001x001x0x10x
11; 111; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {250}; {000}; 31.0; none
11; 112; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {250}; {001}; 20.0; none
11; 113; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {250}; {010}; 290.0; none
11; 114; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {250}; {011}; 660.0; none
11; 115; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {250}; {100}; 16774.0; none
11; 116; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {250}; {101}; 94512.0; none
11; 117; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {250}; {110}; 2260.0; none
11; 118; 319; 250; 0; 2; 0.0125; 3; 2; 16; [319, 250]; [213, 24, 296]; [319, 250]; [334, 336, 338, 340, 342, 344, 345, 346, 347, 386]; {250}; {111}; 1681.0; none
12; 119; 171; 162; 0; 2; 0.0125; 4; 2; 32; [171, 162]; [126, 30, 138, 69]; [162, 171]; [199, 230, 239]; {162}; {1011}; 31.0; none
13; 120; 135; 301; 0; 2; 0.0125; 2; 2; 8; [135, 301]; [56, 288]; [135, 301]; [189, 190, 349]; {135}; {00}; 140.0; x001x11x000xx00xx00x100xx00xx00xx00xx
14; 121; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {0000}; 30.0; none
14; 122; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {0001}; 30.0; none
14; 123; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {0010}; 600.0; x00xx00xx00xx000x0xxx00xx00xx00xx00xx
14; 124; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {0011}; 540.0; x001010x100x000000xxx001010x000x0000x
14; 125; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {0100}; 31.0; none
14; 126; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {0101}; 30.0; none
14; 127; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {0110}; 1960.0; x00xx00xx00xx001x00xx00xx00xx00xx00xx
14; 128; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {0111}; 2061.0; x00x000x000x0001010x1001010x000x0000x
14; 129; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {1000}; 1281.0; x010x111x101x100x001x101x111x101x10xx
14; 130; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {1001}; 421.0; x010x111x101x100x001x101x101x101x10xx
14; 131; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {1010}; 760.0; 110101010101010001011100011101010100x
14; 132; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {1011}; 761.0; 110101010101010001011100010101010100x
14; 133; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {1100}; 530.0; x010x111x101x101xxx1x101x111x101x10xx
14; 134; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {1101}; 191.0; 0111x101x101x101xxx1x101x101x101x10xx
14; 135; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {1110}; 270.0; 11010100010111010xx1x100011101010100x
14; 136; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {279}; {1111}; 270.0; 11010100010111010xx1x100010101010100x
14; 137; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {0000}; 30.0; none
14; 138; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {0001}; 30.0; none
14; 139; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {0010}; 20.0; none
14; 140; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {0011}; 30.0; none
14; 141; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {0100}; 30.0; none
14; 142; 279; 255; 0; 2; 0.0125; 4; 2; 32; [279, 255]; [213, 50, 243, 193]; [279, 255]; [296, 339, 399]; {255}; {0101}; 30.0; none
