inputFileName=s15850.1.bench; numberOfInputs=611; numberOfOutputs=684; numberOfGates=9775; unusedNodeNumber=_CLONE
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms)
24; g11513; i9177; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [g11513, i9177]; [i17558, g4904]; [g11513, i9177]; [g5672]; g11513; 01; 8237
25; g11513; g9268; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g11513, g9268]; [i17558, g6681, g8947]; [g11513, g9268]; [g9507]; g9268; 110; 2901
26; g11513; g9597; 52; 52; 0.005319693094629156; 23; 6; 50331648; [g9597, i14822, g9697, g9837, i15200, g9995, i15347, g10111, i15470, g10158, i15536, g10279, i15792, g10186, g10342, g10368, g10207, i16030, i16032, i15688, i16031, g10475, g10288, i16161, g10529, g10562, g10375, g10702, i16086, i16088, i16432, g10747, i16087, g10483, i16543, g10827, g11015, g11232, g10935, i17124, g11158, g11323, i17206, g11381, i17353, g11434, g11465, g11488, i17531, g11504, i17558, g11513]; [g5217, g5446, g309, g1170, g9125, g9751, g10479, g10478, g10477, g6671, g3877, g9665, g9606, g9962, g9848, g9880, i15199, i16160, g9604, g9582, g829, g861, g3463]; [g11513, g9995, g10827, g10702, g10747, g11381]; [i15296, g10934, g10927, g10926, g10931, i15299, g10930, i16439, i15329, g10929, g10928, i15263, g10932, g10897, i16534, g11007, g11006, g10946, g11010, g11009, g11008, g11013, g11005, g11012, i17306, i17305]; g11513; 01000001011010110100111; 2839
27; g11513; i5357; 0; 2; 2.0460358056265986E-4; 5; 2; 64; [g11513, i5357]; [i17558, g1265, g1260, g1255, g1250]; [g11513, i5357]; [g2309]; i5357; 00110; 20935
28; g11513; i13991; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g11513, i13991]; [i17558, g622, i13990]; [g11513, i13991]; [g8705]; g11513; 110; 9235
29; g1993; i6367; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [g1993, i6367]; [g2045, g786]; [i6367, g1993]; [g3161, g2647]; i6367; 01; 5616
30; g1993; i14140; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [g1993, i14140]; [g8717, g786]; [i14140, g1993]; [g8807, g2647]; g1993; 00; 78
31; g1993; i5116; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [g1993, i5116]; [g40, g786]; [i5116, g1993]; [g2171, g2647]; g1993; 10; 5663
32; g1993; g10279; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [g1993, g10279]; [g10158, g786]; [g10279, g1993]; [i15792, g2647]; g10279; 00; 5460
33; g1993; i10810; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [g1993, i10810]; [g786, g6539]; [i10810, g1993]; [g6800, g2647]; g1993; 00; 78
34; g1993; g9331; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g1993, g9331]; [g786, g8972, g5708]; [g9331, g1993]; [g9474, g2647, g9536, g9367]; g9331; 011; 94
35; g1993; g7626; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g1993, g7626]; [g786, g7060, g5267]; [g7626, g1993]; [i12751, g2647]; g7626; 011; 12168
36; i5221; g10260; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i5221, g10260]; [g10125, g1407]; [g10260, i5221]; [i15741, g2232]; i5221; 10; 34477
37; i5221; i11587; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i5221, i11587]; [g6828, g1407]; [i5221, i11587]; [g2232, g7313]; i11587; 01; 5647
38; i5221; i4917; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i5221, i4917]; [g584, g1407]; [i4917, i5221]; [g2089, g2232]; i4917; 00; 5647
39; i5221; g6118; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i5221, g6118]; [i9807, g1407]; [i5221, g6118]; [g2232, i10198]; i5221; 00; 5475
40; i5221; g4066; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i5221, g4066]; [i7191, g1407]; [i5221, g4066]; [g2232, i7354]; i5221; 11; 8237
41; i5221; g2158; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i5221, g2158]; [i5077, g1407]; [g2158, i5221]; [g2812, g2232]; i5221; 01; 3058
42; i5221; g4163; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i5221, g4163]; [i7308, g1407]; [i5221, g4163]; [g2232, g5350]; g4163; 11; 2870
43; i5221; g7427; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i5221, g7427]; [i11817, g1407]; [g7427, i5221]; [g7952, g2232, g8470]; i5221; 11; 2855
44; i5221; i8133; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i5221, i8133]; [g3632, g1407]; [i5221, i8133]; [g2232, g4773]; i8133; 10; 5616
45; i5221; g11064; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i5221, g11064]; [g10974, g1407]; [i5221, g11064]; [g2232, g11189]; g11064; 11; 6287
46; i5221; g8782; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i5221, g8782]; [g1407, i14083]; [g8782, i5221]; [g2232]; i5221; 01; 7551
47; i5221; g8175; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [i5221, g8175]; [g1407, g5291, g7853]; [i5221, g8175]; [g2232, i15171]; i5221; 000; 23634
48; i5221; i15999; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [i5221, i15999]; [g1407, g10423, g2683]; [i5221, i15999]; [g2232, i16001, i16000]; i15999; 000; 2855
49; i5221; g11449; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [i5221, g11449]; [g1407, i17401, i17402]; [i5221, g11449]; [g2232, i17459, i17460]; g11449; 001; 11357
50; i9352; g7308; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i9352, g7308]; [i11572, g4944]; [g7308, i9352]; [g5768]; i9352; 00; 9937
51; i9352; g10421; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i9352, g10421]; [g10331, g4944]; [i9352, g10421]; [g5768, g10448]; i9352; 11; 94
52; i9352; g8020; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i9352, g8020]; [i12862, g4944]; [g8020, i9352]; [g8131, g5768, g8554]; g8020; 01; 2871
53; i9352; i15467; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i9352, i15467]; [g10079, g4944]; [i15467, i9352]; [g10157, g5768]; i9352; 00; 2855
54; i9352; i7202; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i9352, i7202]; [g2647, g4944]; [i7202, i9352]; [g4077, g5768]; i7202; 00; 78
55; i9352; g7786; 0; 2; 2.0460358056265986E-4; 2; 2; 8; [i9352, g7786]; [i12523, g4944]; [g7786, i9352]; [g5768]; i9352; 10; 93
56; i9352; g5182; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [i9352, g5182]; [g4944, g1240, g4713]; [g5182, i9352]; [i9673, g5768]; g5182; 001; 94
57; i9352; g7943; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [i9352, g7943]; [g4944, g2840, g7467]; [i9352, g7943]; [g5768, g8813]; g7943; 001; 9968
58; i9352; g8629; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [i9352, g8629]; [g4944, i13901, i13902]; [i9352, g8629]; [g5768, g8769]; i9352; 110; 8814
59; i9352; i5202; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [i9352, i5202]; [g4944, g369, g374]; [i9352, i5202]; [g5768, i5203, i5204]; i9352; 101; 17160
60; g5211; g4050; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g5211, g4050]; [i7163, g1080, g4724]; [g4050, g5211]; [i7345, g6059]; g5211; 100; 8643
61; g5211; g8328; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g5211, g8328]; [i13364, g1080, g4724]; [g8328, g5211]; [g6059]; g5211; 101; 8284
62; g5211; g5039; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g5211, g5039]; [i8418, g1080, g4724]; [g5211, g5039]; [g6059, g6032]; g5211; 100; 2840
63; g5211; i10317; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g5211, i10317]; [g6003, g1080, g4724]; [i10317, g5211]; [g6407, g6059]; i10317; 010; 5944
64; g5211; g8443; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g5211, g8443]; [i13627, g1080, g4724]; [g8443, g5211]; [g6059]; g8443; 110; 5585
65; g5211; g9701; 0; 2; 2.0460358056265986E-4; 4; 2; 32; [g5211, g9701]; [g1574, g9474, g1080, g4724]; [g9701, g5211]; [g9920, g6059]; g5211; 1101; 109
66; g5211; g9454; 0; 2; 2.0460358056265986E-4; 4; 2; 32; [g5211, g9454]; [g8994, g5708, g1080, g4724]; [g9454, g5211]; [g9761, i14888, i14884, g9745, i14933, g9760, i14944, i14939, g9676, g9686, g9680, g6059, g9673, g9683, g9746, g9757, g9750, g9759, g9758]; g9454; 1001; 10873
67; g5211; g10554; 0; 2; 2.0460358056265986E-4; 4; 2; 32; [g5211, g10554]; [g1080, g4724, g4097, g10503]; [g10554, g5211]; [i16255, g6059]; g10554; 1011; 2854
68; g5211; i15432; 0; 2; 2.0460358056265986E-4; 4; 2; 32; [g5211, i15432]; [g1080, g4724, g10044, i15430]; [g5211, i15432]; [g6059, g10144]; g5211; 1101; 5460
69; g9579; i13236; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g9579, i13236]; [g8245, g9052, g9030]; [i13236, g9579]; [g8294, g9861, g9874]; g9579; 011; 5647
70; g9579; i16175; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g9579, i16175]; [g10488, g9052, g9030]; [i16175, g9579]; [g10536, g9861, g9874]; g9579; 011; 17644
71; g9579; g7911; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g9579, g7911]; [g7664, g9052, g9030]; [g7911, g9579]; [g8260, g9861, g9874]; g9579; 100; 172
72; g9579; i7757; 17; 17; 0.0017391304347826088; 8; 10; 2560; [i7757, g4417, g5620, i9605, g5987, g6778, g6475, g8935, g8289, g9030, g8936, g9579, g8465, g9052, g8617, g8745, g8849]; [g3767, g8106, g6777, g8109, g7192, g8115, g6517, g6964]; [g5620, g6475, g9052, g5987, g6778, g8849, g9030, g9579, g8465, g8617]; [i9323, g6860, g9505, g6368, g6764, i14713, g8966, g8967, g9447, g9417, g9420, g8964, g9414, g9422, g9412, g8965, g9419, g9425, g8968, g9415, g9428, g9430, g9861, g9418, g8963, g9411, g8994, g9409, g9566, g8642, g9560, g8574, g9573, g9569, g9563, g9557, g8746, g8744, g8743, g9426, g9416, g9874, g9506, g9615, g9421, g9423, g9489]; g8849; 10101111; 2871
73; g9579; i9731; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g9579, i9731]; [g5255, g9052, g9030]; [i9731, g9579]; [g6084, g9861, g9874]; i9731; 001; 2854
74; g9579; g6276; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g9579, g6276]; [i10087, g9052, g9030]; [g6276, g9579]; [g9861, g9874]; g6276; 101; 8221
75; g9579; i10816; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g9579, i10816]; [g6406, g9052, g9030]; [i10816, g9579]; [g6802, g9861, g9874]; i10816; 010; 2855
76; g9579; i9886; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g9579, i9886]; [g5286, g9052, g9030]; [i9886, g9579]; [g6161, g9861, g9874]; i9886; 011; 5631
77; g9579; g8244; 0; 2; 2.0460358056265986E-4; 4; 2; 32; [g9579, g8244]; [g7847, g4336, g9052, g9030]; [g8244, g9579]; [i13230, g9861, g9874]; g9579; 0001; 2839
78; g9579; g9740; 0; 2; 2.0460358056265986E-4; 4; 2; 32; [g9579, g9740]; [g9418, g9505, g9052, g9030]; [g9579, g9740]; [g9861, g9863, g9874]; g9740; 0110; 94
79; g9579; i14613; 0; 2; 2.0460358056265986E-4; 4; 2; 32; [g9579, i14613]; [g9052, g9030, g9204, i14612]; [g9579, i14613]; [g9861, g9413, g9874]; g9579; 0100; 10842
80; g9579; i5013; 0; 2; 2.0460358056265986E-4; 4; 2; 32; [g9579, i5013]; [g9052, g9030, g1007, g1011]; [g9579, i5013]; [g9861, i5014, i5015, g9874]; g9579; 1100; 2855
81; g9579; g8501; 0; 2; 2.0460358056265986E-4; 4; 2; 32; [g9579, g8501]; [g9052, g9030, g3760, g8366]; [g9579, g8501]; [g9861, g8824, g9874]; g8501; 1100; 78
82; g3681; i13720; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g3681, i13720]; [g8358, i6837, i6838]; [i13720, g3681]; [g8517, i8139]; i13720; 010; 5491
83; g3681; g1976; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g3681, g1976]; [g643, i6837, i6838]; [g3681, g1976]; [i8139, g2892, g4128, i6143, i6144]; g1976; 001; 2948
84; g3681; i10340; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g3681, i10340]; [g6205, i6837, i6838]; [i10340, g3681]; [g6426, i8139]; g3681; 111; 5912
85; g3681; g8674; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g3681, g8674]; [i13959, i6837, i6838]; [g8674, g3681]; [g8709, i8139, g8756]; g3681; 111; 16645
86; g3681; g6441; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g3681, g6441]; [g6151, i6837, i6838]; [g3681, g6441]; [i8139, g7224]; g3681; 100; 2840
87; g3681; i17198; 0; 2; 2.0460358056265986E-4; 3; 2; 16; [g3681, i17198]; [g11319, i6837, i6838]; [i17198, g3681]; [g11373, i8139]; g3681; 110; 78
88; g3681; g10669; 0; 2; 2.0460358056265986E-4; 4; 2; 32; [g3681, g10669]; [g10577, g9429, i6837, i6838]; [g3681, g10669]; [i8139, g10721]; g3681; 1000; 5460
89; g3681; g10778; 0; 2; 2.0460358056265986E-4; 4; 2; 32; [g3681, g10778]; [g1027, g10729, i6837, i6838]; [g3681, g10778]; [i8139, g10923]; g3681; 0011; 2871
90; g3681; i5878; 0; 2; 2.0460358056265986E-4; 4; 2; 32; [g3681, i5878]; [g2120, g2115, i6837, i6838]; [g3681, i5878]; [i8139, i5880, i5879]; i5878; 0100; 5460
