inputFileName=s1196.bench; numberOfInputs=32; numberOfOutputs=32; numberOfGates=529; unusedNodeNumber=_CLONE
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms)
13; i276; g152; 0; 2; 0.003780718336483932; 4; 2; 32; [i276, g152]; [g238, g306, g307, g308]; [i276, g152]; [g332, g254]; i276; 0100; 5844
14; i276; g551; 0; 2; 0.003780718336483932; 4; 2; 32; [i276, g551]; [g238, g327, g328, g329]; [g551, i276]; [g332]; g551; 0011; 3323
15; i276; g74; 0; 2; 0.003780718336483932; 3; 2; 16; [i276, g74]; [g238, g9, g11]; [g74, i276]; [g75, g332, g391]; g74; 011; 18376
16; i276; g103; 0; 2; 0.003780718336483932; 4; 2; 32; [i276, g103]; [g238, g529, g7, g30]; [i276, g103]; [g332, g471, g258]; i276; 1000; 2844
17; i276; g100; 0; 2; 0.003780718336483932; 3; 2; 16; [i276, g100]; [g238, g381, g220]; [i276, g100]; [g332, g382]; i276; 010; 9122
18; i276; g197; 0; 2; 0.003780718336483932; 3; 2; 16; [i276, g197]; [g238, g540, g232]; [i276, g197]; [g332, g413, g342]; g197; 100; 2889
19; i276; g514; 0; 2; 0.003780718336483932; 4; 2; 32; [i276, g514]; [g238, g372, g373, g478]; [g514, i276]; [g332]; i276; 1100; 8611
20; g525; g458; 0; 2; 0.003780718336483932; 2; 2; 8; [g525, g458]; [i272, g526]; [g458, g525]; [g115, g185]; g525; 00; 6148
21; g525; g167; 0; 2; 0.003780718336483932; 2; 2; 8; [g525, g167]; [g168, g526]; [g167, g525]; [g337, g416, g185]; g167; 01; 3420
22; g525; g362; 0; 2; 0.003780718336483932; 3; 2; 16; [g525, g362]; [g526, g129, g77]; [g362, g525]; [g269, g185]; g362; 000; 5886
23; g525; g413; 0; 2; 0.003780718336483932; 3; 2; 16; [g525, g413]; [g526, g197, g201]; [g413, g525]; [g60, g185]; g413; 000; 9389
24; g525; g288; 0; 2; 0.003780718336483932; 3; 2; 16; [g525, g288]; [g526, g1, g528]; [g288, g525]; [g81, g185]; g288; 010; 21538
25; g525; g284; 0; 2; 0.003780718336483932; 4; 2; 32; [g525, g284]; [g526, g528, g272, g281]; [g284, g525]; [g119, g185]; g284; 0110; 8620
26; g525; g504; 0; 2; 0.003780718336483932; 3; 2; 16; [g525, g504]; [g526, g292, g293]; [g504, g525]; [g185]; g525; 001; 6257
27; g525; g205; 0; 2; 0.003780718336483932; 3; 2; 16; [g525, g205]; [g526, g529, g122]; [g205, g525]; [g497, g363, g410, g185]; g525; 101; 11423
28; g346; g533; 0; 2; 0.003780718336483932; 3; 2; 16; [g346, g533]; [g8, g2, g82]; [g533, g346]; [g376, g339, g224, g368, g326, g108, g222, g239]; g533; 011; 3816
29; g346; i371; 4; 4; 0.007561436672967864; 3; 1; 8; [i371, g335, g82, g346]; [g1, g2, g334]; [g346]; [g108]; g346; 010; 7621
30; g346; g437; 0; 2; 0.003780718336483932; 4; 2; 32; [g346, g437]; [g66, g229, g2, g82]; [g346, g437]; [g108, g502]; g346; 1011; 3890
31; g346; g349; 3; 3; 0.005671077504725898; 4; 1; 16; [g346, g108, g349]; [g2, g82, g6, g347]; [g349]; [g137]; g349; 0110; 3860
32; g346; g311; 0; 2; 0.003780718336483932; 5; 2; 64; [g346, g311]; [g2, g82, g0, g178, g179]; [g346, g311]; [g108, g506]; g346; 11011; 7693
33; g346; g389; 0; 2; 0.003780718336483932; 4; 2; 32; [g346, g389]; [g2, g82, g9, g274]; [g346, g389]; [g108, g113]; g346; 1110; 17325
34; g346; g375; 0; 2; 0.003780718336483932; 4; 2; 32; [g346, g375]; [g2, g82, g10, g540]; [g346, g375]; [g108, g56]; g346; 1000; 7164
35; g346; g142; 0; 2; 0.003780718336483932; 4; 2; 32; [g346, g142]; [g2, g82, g403, g404]; [g142, g346]; [g415, g108]; g346; 0110; 7751
36; g346; g166; 0; 2; 0.003780718336483932; 4; 2; 32; [g346, g166]; [g2, g82, g7, g50]; [g346, g166]; [g108, g279, g534]; g346; 0001; 7139
37; g346; g111; 0; 2; 0.003780718336483932; 4; 2; 32; [g346, g111]; [g2, g82, g213, g217]; [g111, g346]; [g344, g108]; g111; 1011; 6867
38; g346; g158; 0; 2; 0.003780718336483932; 4; 2; 32; [g346, g158]; [g2, g82, g521, g281]; [g158, g346]; [g304, g398, g108]; g158; 0101; 10857
39; g346; g506; 0; 2; 0.003780718336483932; 4; 2; 32; [g346, g506]; [g2, g82, g311, g312]; [g506, g346]; [g108]; g506; 0111; 8600
40; g371; i156; 0; 2; 0.003780718336483932; 4; 2; 32; [g371, i156]; [g4, g161, g168, g267]; [i156, g371]; [g334, g244]; g371; 1000; 9104
41; g371; g484; 0; 2; 0.003780718336483932; 4; 2; 32; [g371, g484]; [g30, g161, g168, g267]; [g484, g371]; [g296, g244]; g371; 1111; 18136
42; g371; g212; 0; 2; 0.003780718336483932; 4; 2; 32; [g371, g212]; [g213, g161, g168, g267]; [g212, g371]; [g428, g244, g215]; g371; 1010; 8623
43; g371; g361; 0; 2; 0.003780718336483932; 5; 2; 64; [g371, g361]; [g6, g202, g161, g168, g267]; [g371, g361]; [g244, g513]; g371; 00011; 8335
44; g371; g340; 0; 2; 0.003780718336483932; 5; 2; 64; [g371, g340]; [g161, g168, g267, g8, g270]; [g340, g371]; [g73, g244]; g340; 10110; 2816
45; g371; g374; 0; 2; 0.003780718336483932; 5; 2; 64; [g371, g374]; [g161, g168, g267, g536, g538]; [g371, g374]; [g244, g56]; g374; 01001; 5694
46; g371; g318; 0; 2; 0.003780718336483932; 6; 2; 128; [g371, g318]; [g161, g168, g267, g6, g8, g232]; [g371, g318]; [g244, g508]; g318; 001010; 11594
47; g371; g274; 0; 2; 0.003780718336483932; 5; 2; 64; [g371, g274]; [g161, g168, g267, g7, g10]; [g274, g371]; [g236, g275, g387, g389, g297, g244, g211]; g274; 01010; 8627
48; g371; g245; 0; 2; 0.003780718336483932; 5; 2; 64; [g371, g245]; [g161, g168, g267, g8, g34]; [g245, g371]; [g317, g244]; g245; 01011; 2905
49; g371; g68; 0; 2; 0.003780718336483932; 5; 2; 64; [g371, g68]; [g161, g168, g267, g302, g528]; [g68, g371]; [g486, g244, g208]; g68; 11100; 23751
50; g371; g202; 0; 2; 0.003780718336483932; 5; 2; 64; [g371, g202]; [g161, g168, g267, g10, g63]; [g202, g371]; [g361, g338, g244]; g371; 00110; 10939
51; g371; g218; 0; 2; 0.003780718336483932; 5; 2; 64; [g371, g218]; [g161, g168, g267, g528, g217]; [g218, g371]; [i493, g244, g253]; g371; 00110; 5660
52; g371; g179; 0; 2; 0.003780718336483932; 5; 2; 64; [g371, g179]; [g161, g168, g267, g541, g280]; [g179, g371]; [g480, g311, g244]; g371; 10011; 8853
53; g422; g236; 0; 2; 0.003780718336483932; 4; 2; 32; [g422, g236]; [g274, g0, g80, g155]; [g236, g422]; [i330, g532]; g422; 0111; 8276
54; g422; g496; 0; 2; 0.003780718336483932; 4; 2; 32; [g422, g496]; [g188, g0, g80, g155]; [g496, g422]; [g174, g532]; g422; 0110; 5647
55; g422; g306; 0; 2; 0.003780718336483932; 5; 2; 64; [g422, g306]; [g524, g78, g0, g80, g155]; [g306, g422]; [g152, g532]; g422; 10101; 5572
56; g422; g321; 0; 2; 0.003780718336483932; 5; 2; 64; [g422, g321]; [g90, g50, g0, g80, g155]; [g321, g422]; [g105, g532]; g321; 11100; 7203
57; g422; g400; 0; 2; 0.003780718336483932; 4; 2; 32; [g422, g400]; [g0, g277, g80, g155]; [g400, g422]; [g110, g532]; g400; 1101; 5653
58; g422; g286; 0; 2; 0.003780718336483932; 5; 2; 64; [g422, g286]; [g0, g80, g155, g9, g540]; [g422, g286]; [g532, g503]; g422; 00100; 18762
59; g422; g126; 0; 2; 0.003780718336483932; 5; 2; 64; [g422, g126]; [g0, g80, g155, g363, g364]; [g126, g422]; [g367, g532]; g126; 01111; 5776
60; g422; g95; 0; 2; 0.003780718336483932; 5; 2; 64; [g422, g95]; [g0, g80, g155, g424, g425]; [g95, g422]; [g427, g532]; g95; 11100; 2889
61; g422; g505; 0; 2; 0.003780718336483932; 6; 2; 128; [g422, g505]; [g0, g80, g155, g300, g301, g181]; [g505, g422]; [g532]; g505; 111100; 2867
62; g422; g154; 0; 2; 0.003780718336483932; 5; 2; 64; [g422, g154]; [g0, g80, g155, g12, g488]; [g154, g422]; [g402, g433, g449, g532]; g422; 00001; 5827
63; g424; g332; 0; 2; 0.003780718336483932; 4; 2; 32; [g424, g332]; [i276, g78, g174, g177]; [g424, g332]; [g95, g278]; g424; 1100; 5656
64; g424; i573; 0; 2; 0.003780718336483932; 4; 2; 32; [g424, i573]; [g176, g78, g174, g177]; [i573, g424]; [g403, g95]; i573; 0000; 5629
65; g424; g303; 0; 2; 0.003780718336483932; 4; 2; 32; [g424, g303]; [i624, g78, g174, g177]; [g303, g424]; [g150, g95]; g303; 1000; 5759
66; g424; g81; 0; 2; 0.003780718336483932; 5; 2; 64; [g424, g81]; [g288, g240, g78, g174, g177]; [g81, g424]; [g460, g287, g95, g277]; g424; 10110; 5685
67; g424; g307; 0; 2; 0.003780718336483932; 5; 2; 64; [g424, g307]; [g6, g104, g78, g174, g177]; [g307, g424]; [g152, g95]; g424; 10111; 5666
68; g424; g424; 1; 1; 0.001890359168241966; 3; 1; 8; [g424]; [g78, g174, g177]; [g424]; [g95]; g424; 010; 5661
69; g424; g279; 0; 2; 0.003780718336483932; 5; 2; 64; [g424, g279]; [g78, g174, g177, g317, g166]; [g279, g424]; [g478, g95, g542]; g424; 11110; 5617
70; g424; g138; 0; 2; 0.003780718336483932; 5; 2; 64; [g424, g138]; [g78, g174, g177, g465, g263]; [g138, g424]; [g291, g95]; g138; 00000; 19107
71; g424; g195; 8; 8; 0.015122873345935728; 8; 5; 1280; [g195, g344, g544, g493, g188, g496, g174, g424]; [g111, g189, g78, g177, g343, g521, g134, g543]; [g195, g544, g188, g174, g424]; [g498, g545, i631, i662, g439, g95, g246]; g195; 11010101; 8409
72; g91; g309; 0; 2; 0.003780718336483932; 3; 2; 16; [g91, g309]; [i280, g430, g431]; [g91, g309]; [g433, g255]; g91; 000; 7101
73; g91; g170; 0; 2; 0.003780718336483932; 3; 2; 16; [g91, g170]; [g171, g430, g431]; [g91, g170]; [g433, g146]; g170; 000; 9484
74; g91; g363; 0; 2; 0.003780718336483932; 4; 2; 32; [g91, g363]; [g77, g205, g430, g431]; [g91, g363]; [g433, g126]; g91; 1111; 6065
75; g91; g349; 0; 2; 0.003780718336483932; 4; 2; 32; [g91, g349]; [g6, g108, g430, g431]; [g91, g349]; [g433, g137]; g91; 1000; 5760
76; g91; g325; 0; 2; 0.003780718336483932; 5; 2; 64; [g91, g325]; [g7, g536, g222, g430, g431]; [g91, g325]; [g433, g273]; g325; 00011; 5918
77; g91; g61; 0; 2; 0.003780718336483932; 4; 2; 32; [g91, g61]; [g430, g431, g405, g406]; [g91, g61]; [g433, g416]; g61; 0011; 7517
78; g91; g49; 7; 7; 0.013232514177693762; 5; 4; 128; [g49, g50, g265, g357, g177, g430, g91]; [g232, g196, g431, g9, g538]; [g49, g50, g91, g177]; [g385, g321, g378, g433, g424, g390, g166, g217]; g50; 11111; 18879
79; g91; g156; 0; 2; 0.003780718336483932; 4; 2; 32; [g91, g156]; [g430, g431, g12, g543]; [g156, g91]; [g501, g398, g365, g289, g433, g329]; g91; 1110; 6224
80; g91; g175; 0; 2; 0.003780718336483932; 4; 2; 32; [g91, g175]; [g430, g431, g86, g500]; [g175, g91]; [i576, g433, g439]; g175; 0101; 6096
81; g510; g123; 0; 2; 0.003780718336483932; 3; 2; 16; [g510, g123]; [g122, g350, g235]; [g510, g123]; [g436]; g123; 100; 6202
82; g510; g167; 0; 2; 0.003780718336483932; 3; 2; 16; [g510, g167]; [g168, g350, g235]; [g510, g167]; [g337, g416]; g510; 011; 6556
83; g510; i573; 0; 2; 0.003780718336483932; 3; 2; 16; [g510, i573]; [g176, g350, g235]; [g510, i573]; [g403]; g510; 010; 6078
84; g510; g312; 0; 2; 0.003780718336483932; 4; 2; 32; [g510, g312]; [g180, g182, g350, g235]; [g510, g312]; [g506]; g312; 0111; 6376
85; g510; g301; 0; 2; 0.003780718336483932; 4; 2; 32; [g510, g301]; [g122, g486, g350, g235]; [g510, g301]; [g505]; g301; 1100; 6019
86; g510; g279; 0; 2; 0.003780718336483932; 4; 2; 32; [g510, g279]; [g317, g166, g350, g235]; [g510, g279]; [g478, g542]; g279; 1010; 3240
87; g510; g96; 0; 2; 0.003780718336483932; 4; 2; 32; [g510, g96]; [g350, g235, g313, g314]; [g510, g96]; [g266]; g510; 0001; 9672
88; g510; g175; 0; 2; 0.003780718336483932; 4; 2; 32; [g510, g175]; [g350, g235, g86, g500]; [g510, g175]; [i576, g439]; g175; 1011; 21812
89; g266; g527; 4; 4; 0.007561436672967864; 4; 2; 32; [g527, g314, g96, g266]; [g4, g57, g313, g524]; [g527, g266]; [g129, g200, g226, g262, g102]; g266; 0000; 9565
90; g266; i352; 0; 2; 0.003780718336483932; 3; 2; 16; [g266, i352]; [g77, g524, g96]; [i352, g266]; [g299, g102]; g266; 001; 7137
91; g266; g496; 0; 2; 0.003780718336483932; 3; 2; 16; [g266, g496]; [g188, g524, g96]; [g496, g266]; [g174, g102]; g266; 011; 6596
92; g266; g366; 0; 2; 0.003780718336483932; 4; 2; 32; [g266, g366]; [g125, g155, g524, g96]; [g366, g266]; [g552, g102]; g266; 1100; 6551
93; g266; g439; 0; 2; 0.003780718336483932; 4; 2; 32; [g266, g439]; [g174, g175, g524, g96]; [g439, g266]; [g121, g102]; g439; 1110; 6618
94; g266; g464; 0; 2; 0.003780718336483932; 4; 2; 32; [g266, g464]; [g72, g536, g524, g96]; [g464, g266]; [g258, g102]; g464; 1111; 6216
95; g266; g235; 0; 2; 0.003780718336483932; 4; 2; 32; [g266, g235]; [g6, g536, g524, g96]; [g235, g266]; [g234, g510, g102]; g235; 0110; 9186
96; g266; g168; 0; 2; 0.003780718336483932; 4; 2; 32; [g266, g168]; [g75, g221, g524, g96]; [g168, g266]; [g167, g371, g102]; g168; 1000; 18821
97; g266; g194; 0; 2; 0.003780718336483932; 4; 2; 32; [g266, g194]; [g524, g96, g281, g271]; [g194, g266]; [g479, g491, g102]; g194; 0110; 2947
98; g249; g520; 0; 2; 0.003780718336483932; 4; 2; 32; [g249, g520]; [g0, g11, g273, g201]; [g520, g249]; [i374, g399, g330, g210, g198]; g249; 1110; 5742
99; g249; g489; 0; 2; 0.003780718336483932; 3; 2; 16; [g249, g489]; [g273, g11, g201]; [g249, g489]; [g330, g319]; g249; 101; 5695
100; g249; g468; 0; 2; 0.003780718336483932; 4; 2; 32; [g249, g468]; [i502, g11, g273, g201]; [g468, g249]; [i529, g330]; g468; 1101; 5720
101; g249; g493; 0; 2; 0.003780718336483932; 4; 2; 32; [g249, g493]; [g544, g11, g273, g201]; [g249, g493]; [g330, g188]; g249; 1010; 5755
102; g249; g436; 0; 2; 0.003780718336483932; 5; 2; 64; [g249, g436]; [g123, g77, g11, g273, g201]; [g249, g436]; [g330, g502]; g436; 01100; 5813
103; g249; g383; 0; 2; 0.003780718336483932; 5; 2; 64; [g249, g383]; [g131, g155, g11, g273, g201]; [g249, g383]; [g330, g547]; g249; 01011; 6022
104; g249; g108; 0; 2; 0.003780718336483932; 5; 2; 64; [g249, g108]; [g346, g347, g11, g273, g201]; [g249, g108]; [g330, g349]; g249; 10111; 5628
105; g249; g97; 0; 2; 0.003780718336483932; 5; 2; 64; [g249, g97]; [g2, g5, g11, g273, g201]; [g97, g249]; [g98, g348, g330, g300]; g97; 01001; 7510
106; g249; g109; 0; 2; 0.003780718336483932; 5; 2; 64; [g249, g109]; [g269, g219, g11, g273, g201]; [g109, g249]; [g364, g330]; g109; 10101; 5626
107; g249; g249; 1; 1; 0.001890359168241966; 3; 1; 8; [g249]; [g11, g273, g201]; [g249]; [g330]; g249; 001; 16674
