inputFileName=s298.bench; numberOfInputs=17; numberOfOutputs=20; numberOfGates=119; unusedNodeNumber=_CLONE
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms)
19; g103; g117; 0; 2; 0.01680672268907563; 2; 2; 8; [g103, g117]; [g13, i210]; [g117, g103]; [g89, g90, g105, g69, g70, g73, g77, g79]; g117; 00; 139075
20; g103; g36; 0; 2; 0.01680672268907563; 3; 2; 16; [g103, g36]; [g13, g38, g45]; [g103, g36]; [g89, g90, g105, g69, g70, g73, g77, g79, g34]; g36; 110; 240849
21; g103; g90; 2; 2; 0.01680672268907563; 2; 2; 8; [g103, g90]; [g13, g91]; [g103, g90]; [g89, g105, g69, g70, g73, g77, g79, g86]; g90; 11; 439499
22; g103; g25; 0; 2; 0.01680672268907563; 4; 2; 32; [g103, g25]; [g13, g38, g11, g12]; [g103, g25]; [g89, g90, g105, g69, g70, g73, g77, g79, g43]; g25; 0010; 512331
23; g103; g78; 0; 2; 0.01680672268907563; 3; 2; 16; [g103, g78]; [g13, g108, g76]; [g103, g78]; [g89, g90, g105, g69, g70, g73, g77, g79, g106]; g78; 011; 349007
24; g103; g116; 3; 3; 0.025210084033613446; 5; 2; 64; [g103, g79, g116]; [g13, g14, g80, g81, g108]; [g103, g116]; [g89, g90, g105, g69, g70, g73, g77, g113]; g116; 01100; 53799
25; g103; g39; 0; 2; 0.01680672268907563; 3; 2; 16; [g103, g39]; [g13, g42, g43]; [g39, g103]; [g89, g90, g105, g69, g70, g73, g77, g79]; g103; 100; 12793
26; g32; g50; 0; 2; 0.01680672268907563; 3; 2; 16; [g32, g50]; [g14, g10, g11]; [g50, g32]; [g26, g49, g30, g47]; g50; 000; 123243
27; g32; g114; 0; 2; 0.01680672268907563; 3; 2; 16; [g32, g114]; [g21, g10, g11]; [g114, g32]; [g115, g30]; g114; 110; 437855
28; g32; g32; 1; 1; 0.008403361344537815; 2; 1; 4; [g32]; [g10, g11]; [g32]; [g30]; g32; 10; 333381
29; g32; g115; 0; 2; 0.01680672268907563; 4; 2; 32; [g32, g115]; [g10, g11, g114, g14]; [g32, g115]; [g30, g113]; g115; 0000; 2108
30; g32; g68; 0; 2; 0.01680672268907563; 5; 2; 64; [g32, g68]; [g10, g11, g12, g13, g96]; [g68, g32]; [g101, g30]; g32; 01110; 2029
31; g32; g77; 0; 2; 0.01680672268907563; 6; 2; 128; [g32, g77]; [g10, g11, g112, g103, g96, g19]; [g77, g32]; [g106, g30]; g77; 100000; 2545
32; g32; g83; 0; 2; 0.01680672268907563; 5; 2; 64; [g32, g83]; [g10, g11, g12, g13, g96]; [g83, g32]; [g97, g30]; g83; 01110; 3170
33; g32; g43; 0; 2; 0.01680672268907563; 5; 2; 64; [g32, g43]; [g10, g11, g24, g25, g28]; [g32, g43]; [g30, g39]; g32; 01010; 1424
34; g32; g44; 0; 2; 0.01680672268907563; 5; 2; 64; [g32, g44]; [g10, g11, g48, g49, g53]; [g44, g32]; [g30]; g44; 01100; 3529
35; g36; g40; 0; 2; 0.01680672268907563; 3; 2; 16; [g36, g40]; [g13, g38, g45]; [g40, g36]; [g42, g24, g34, g47]; g36; 101; 4237
36; g36; g60; 0; 2; 0.01680672268907563; 3; 2; 16; [g36, g60]; [g22, g38, g45]; [g60, g36]; [g57, g62, g34]; g36; 100; 3890
37; g36; g82; 0; 2; 0.01680672268907563; 3; 2; 16; [g36, g82]; [g11, g38, g45]; [g82, g36]; [g75, g71, g84, g34]; g82; 101; 2471
38; g36; i210; 0; 2; 0.01680672268907563; 3; 2; 16; [g36, i210]; [g18, g38, g45]; [i210, g36]; [g117, g34]; g36; 000; 1702
39; g36; i238; 0; 2; 0.01680672268907563; 3; 2; 16; [g36, i238]; [g21, g38, g45]; [i238, g36]; [g133, g34]; i238; 001; 3096
40; g36; g75; 0; 2; 0.01680672268907563; 5; 2; 64; [g36, g75]; [g38, g45, g82, g91, g14]; [g36, g75]; [g34, g104]; g75; 10000; 4465
41; g36; g115; 0; 2; 0.01680672268907563; 4; 2; 32; [g36, g115]; [g38, g45, g114, g14]; [g36, g115]; [g34, g113]; g115; 0101; 2924
42; g36; g129; 0; 2; 0.01680672268907563; 4; 2; 32; [g36, g129]; [g38, g45, g131, g23]; [g36, g129]; [g34, g125]; g129; 1110; 503
43; g36; g69; 0; 2; 0.01680672268907563; 4; 2; 32; [g36, g69]; [g38, g45, g103, g18]; [g69, g36]; [g101, g34]; g69; 0100; 7022
44; g36; g85; 0; 2; 0.01680672268907563; 5; 2; 64; [g36, g85]; [g38, g45, g91, g96, g17]; [g85, g36]; [g97, g34]; g36; 00010; 4796
45; g36; g106; 0; 2; 0.01680672268907563; 4; 2; 32; [g36, g106]; [g38, g45, g77, g78]; [g36, g106]; [g34, g102]; g36; 1111; 6892
46; g36; g53; 0; 2; 0.01680672268907563; 4; 2; 32; [g36, g53]; [g38, g45, g26, g27]; [g36, g53]; [g34, g44]; g36; 0101; 5615
47; g36; g92; 0; 2; 0.01680672268907563; 5; 2; 64; [g36, g92]; [g38, g45, g94, g95, g97]; [g92, g36]; [g34]; g92; 11111; 3828
48; g115; g46; 0; 2; 0.01680672268907563; 3; 2; 16; [g115, g46]; [g11, g114, g14]; [g46, g115]; [g33, g37, g48, g24, g52, g113]; g46; 110; 4808
49; g115; g82; 0; 2; 0.01680672268907563; 3; 2; 16; [g115, g82]; [g11, g114, g14]; [g82, g115]; [g75, g71, g84, g113]; g115; 010; 1218
50; g115; i221; 0; 2; 0.01680672268907563; 3; 2; 16; [g115, i221]; [g2, g114, g14]; [i221, g115]; [g124, g113]; g115; 011; 3704
51; g115; g58; 0; 2; 0.01680672268907563; 4; 2; 32; [g115, g58]; [g64, g65, g114, g14]; [g58, g115]; [g56, g113]; g58; 1000; 12555
52; g115; g25; 0; 2; 0.01680672268907563; 5; 2; 64; [g115, g25]; [g114, g14, g38, g11, g12]; [g25, g115]; [g43, g113]; g115; 11011; 10036
53; g115; g69; 0; 2; 0.01680672268907563; 4; 2; 32; [g115, g69]; [g114, g14, g103, g18]; [g69, g115]; [g101, g113]; g69; 0000; 9121
54; g115; g29; 0; 2; 0.01680672268907563; 4; 2; 32; [g115, g29]; [g114, g14, g10, g130]; [g29, g115]; [g113]; g115; 0010; 4157
55; g115; g56; 0; 2; 0.01680672268907563; 5; 2; 64; [g115, g56]; [g114, g14, g57, g58, g130]; [g56, g115]; [g113]; g56; 10100; 509540
56; g71; g38; 0; 2; 0.01680672268907563; 4; 2; 32; [g71, g38]; [g10, g82, g12, g13]; [g38, g71]; [g33, g36, g24, g25, g109]; g71; 1010; 125920
57; g71; g50; 0; 2; 0.01680672268907563; 4; 2; 32; [g71, g50]; [g14, g82, g12, g13]; [g50, g71]; [g26, g49, g109, g47]; g50; 0010; 90431
58; g71; g103; 0; 2; 0.01680672268907563; 3; 2; 16; [g71, g103]; [g13, g82, g12]; [g103, g71]; [g89, g90, g105, g69, g70, g73, g77, g79, g109]; g71; 100; 145634
59; g71; g132; 0; 2; 0.01680672268907563; 4; 2; 32; [g71, g132]; [i235, g82, g12, g13]; [g132, g71]; [g109]; g71; 1100; 253220
60; g71; g133; 0; 2; 0.01680672268907563; 4; 2; 32; [g71, g133]; [i238, g82, g12, g13]; [g133, g71]; [g109]; g133; 1100; 212883
61; g71; g88; 0; 2; 0.01680672268907563; 5; 2; 64; [g71, g88]; [g14, g87, g82, g12, g13]; [g71, g88]; [g109, g86]; g88; 10110; 342024
62; g71; g25; 0; 2; 0.01680672268907563; 5; 2; 64; [g71, g25]; [g38, g11, g12, g82, g13]; [g25, g71]; [g43, g109]; g71; 00000; 157576
63; g71; g77; 0; 2; 0.01680672268907563; 7; 2; 256; [g71, g77]; [g82, g12, g13, g112, g103, g96, g19]; [g77, g71]; [g106, g109]; g71; 1101111; 125821
64; g71; g30; 0; 2; 0.01680672268907563; 7; 2; 256; [g71, g30]; [g82, g12, g13, g31, g32, g33, g130]; [g30, g71]; [g109]; g30; 0101100; 259444
65; g71; g113; 0; 2; 0.01680672268907563; 5; 2; 64; [g71, g113]; [g82, g12, g13, g115, g116]; [g113, g71]; [g109]; g113; 11010; 333773
66; g29; g51; 0; 2; 0.01680672268907563; 3; 2; 16; [g29, g51]; [g23, g10, g130]; [g29, g51]; [g27, g49]; g51; 010; 130497
67; g29; i155; 0; 2; 0.01680672268907563; 3; 2; 16; [g29, i155]; [g16, g10, g130]; [g29, i155]; [g66]; i155; 011; 357937
68; g29; i158; 0; 2; 0.01680672268907563; 3; 2; 16; [g29, i158]; [g17, g10, g130]; [g29, i158]; [g67]; i158; 011; 9366
69; g29; i229; 3; 3; 0.025210084033613446; 2; 2; 8; [i229, g130, g29]; [g0, g10]; [g29, g130]; [g28, g30, g34, g56, g119, g125]; g130; 11; 503
70; g29; g75; 0; 2; 0.01680672268907563; 5; 2; 64; [g29, g75]; [g82, g91, g14, g10, g130]; [g29, g75]; [g104]; g75; 11100; 9100
71; g29; g128; 0; 2; 0.01680672268907563; 4; 2; 32; [g29, g128]; [g126, g127, g10, g130]; [g29, g128]; [g125]; g128; 0101; 30882
72; g29; g85; 0; 2; 0.01680672268907563; 5; 2; 64; [g29, g85]; [g91, g96, g17, g10, g130]; [g29, g85]; [g97]; g85; 11100; 19685
73; g29; g41; 0; 2; 0.01680672268907563; 4; 2; 32; [g29, g41]; [g12, g11, g10, g130]; [g29, g41]; [g42]; g29; 1011; 12751
74; g29; g109; 0; 2; 0.01680672268907563; 6; 2; 128; [g29, g109]; [g71, g72, g73, g14, g10, g130]; [g29, g109]; [g110]; g29; 101110; 7884
75; g29; g98; 0; 2; 0.01680672268907563; 4; 2; 32; [g29, g98]; [g10, g130, g100, g101]; [g29, g98]; []; g98; 0100; 18812
