inputFileName=s510.bench; numberOfInputs=25; numberOfOutputs=13; numberOfGates=211; unusedNodeNumber=_CLONE
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms)
41; i1065_1; i474; 3; 3; 0.014218009478672985; 3; 3; 24; [i474, i475, i1065_1]; [i232, i56, i57]; [i474, i475, i1065_1]; [i924_2, i1074_1, i1095_2, i615, i831]; i474; 001; 3288
42; i1065_1; i270; 0; 2; 0.009478672985781991; 4; 2; 32; [i1065_1, i270]; [i475, i232, st_3, i615]; [i270, i1065_1]; [i4, i831]; i270; 0110; 5980
43; i1065_1; i234; 0; 2; 0.009478672985781991; 6; 2; 128; [i1065_1, i234]; [i475, i232, i213, i814, i710, i714]; [i234, i1065_1]; [i1113_1, i831]; i1065_1; 001000; 8757
44; i1065_1; i595; 7; 7; 0.03317535545023697; 7; 3; 384; [i595, i594, i463, i462, i962_1, i232, i1065_1]; [i475, i73, i962_2, i810, st_0, st_2, i458]; [i463, i595, i1065_1]; [i950_2, i814, i346, i207, i831]; i595; 0111100; 5895
45; i1065_1; i207; 0; 2; 0.009478672985781991; 4; 2; 32; [i1065_1, i207]; [i475, i232, i595, i943_1]; [i207, i1065_1]; [i900_1, i831]; i1065_1; 0010; 3078
46; i985_1; i56; 0; 2; 0.009478672985781991; 3; 2; 16; [i985_1, i56]; [st_5, pcnt27, i73]; [i56, i985_1]; [i1102_2, i900_1, i474, i570, i598, i742, i104, i274, i346, i603, i799, i563, i559]; i56; 111; 8971
47; i985_1; i667; 0; 2; 0.009478672985781991; 3; 2; 16; [i985_1, i667]; [i666, pcnt27, i73]; [i667, i985_1]; [i274, i346]; i985_1; 101; 53
48; i985_1; i467; 0; 2; 0.009478672985781991; 3; 2; 16; [i985_1, i467]; [i466, pcnt27, i73]; [i985_1, i467]; [i346, i710]; i985_1; 001; 2901
49; i985_1; i1044_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i985_1, i1044_1]; [i70, cnt284, pcnt27, i73]; [i985_1, i1044_1]; [i346, i747]; i1044_1; 0000; 6708
50; i985_1; i954_2; 0; 2; 0.009478672985781991; 5; 2; 64; [i985_1, i954_2]; [cnt45, i587, i104, pcnt27, i73]; [i985_1, i954_2]; [i346, i217]; i985_1; 00000; 3066
51; i985_1; i1085_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i985_1, i1085_1]; [i787, i130, pcnt27, i73]; [i985_1, i1085_1]; [i346, i863]; i1085_1; 0110; 77
52; i985_1; i1074_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i985_1, i1074_1]; [pcnt27, i73, i475, i546]; [i985_1, i1074_1]; [i346, i838]; i1074_1; 0011; 13625
53; i985_1; i346; 2; 2; 0.009478672985781991; 3; 1; 8; [i985_1, i346]; [pcnt27, i73, i463]; [i346]; [i347]; i346; 111; 6389
54; i985_1; i739; 0; 2; 0.009478672985781991; 4; 2; 32; [i985_1, i739]; [pcnt27, i73, st_5, st_1]; [i739, i985_1]; [i642, i478, i346]; i739; 0111; 3120
55; i985_1; i731; 0; 2; 0.009478672985781991; 4; 2; 32; [i985_1, i731]; [pcnt27, i73, i583, i607]; [i731, i985_1]; [i924_1, i346]; i731; 0011; 5894
56; i958_2; i554; 0; 2; 0.009478672985781991; 3; 2; 16; [i958_2, i554]; [i555, cnt284, i642]; [i958_2, i554]; [i230, i455, i787]; i958_2; 111; 2996
57; i958_2; i1123_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i958_2, i1123_1]; [i551, i663, cnt284, i642]; [i958_2, i1123_1]; [i230, i899]; i1123_1; 0010; 5606
58; i958_2; i1095_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i958_2, i1095_1]; [cnt284, i642, cnt13, i506]; [i958_2, i1095_1]; [i230, i872]; i1095_1; 0111; 5715
59; i958_2; i978_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i958_2, i978_1]; [cnt284, i642, i483, i747]; [i958_2, i978_1]; [i230, i282]; i978_1; 1000; 5417
60; i958_2; i694; 0; 2; 0.009478672985781991; 4; 2; 32; [i958_2, i694]; [cnt284, i642, i795, i57]; [i694, i958_2]; [i988_1, i230]; i694; 1001; 5599
61; i958_2; i274; 0; 2; 0.009478672985781991; 4; 2; 32; [i958_2, i274]; [cnt284, i642, i56, i667]; [i958_2, i274]; [i230, i4]; i274; 0000; 3007
62; i958_2; i7; 0; 2; 0.009478672985781991; 5; 2; 64; [i958_2, i7]; [cnt284, i642, i778, i782, i887]; [i7, i958_2]; [i230]; i7; 00011; 5651
63; i958_2; i487; 0; 2; 0.009478672985781991; 4; 2; 32; [i958_2, i487]; [cnt284, i642, st_4, i498]; [i487, i958_2]; [i486, i982_1, i230, i837]; i958_2; 1110; 6240
64; i958_2; i867; 0; 2; 0.009478672985781991; 4; 2; 32; [i958_2, i867]; [cnt284, i642, i834, i1089_1]; [i958_2, i867]; [i230, vsync]; i867; 1111; 16732
65; i958_2; i855; 0; 2; 0.009478672985781991; 4; 2; 32; [i958_2, i855]; [cnt284, i642, i615, st_3]; [i958_2, i855]; [i230, vsync]; i855; 0010; 30
66; i978_1; i591; 0; 2; 0.009478672985781991; 3; 2; 16; [i978_1, i591]; [i590, i483, i747]; [i978_1, i591]; [i282, i95]; i978_1; 111; 2889
67; i978_1; i936_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i978_1, i936_1]; [cnt591, i59, i483, i747]; [i978_1, i936_1]; [i282, i131]; i936_1; 1100; 2922
68; i978_1; i1059_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i978_1, i1059_1]; [st_5, i671, i483, i747]; [i978_1, i1059_1]; [i282, i823]; i978_1; 0101; 5661
69; i978_1; i1068_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i978_1, i1068_1]; [st_4, i590, i483, i747]; [i1068_1, i978_1]; [i834, i282]; i978_1; 0011; 5428
70; i978_1; i962_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i978_1, i962_1]; [i462, i73, i483, i747]; [i962_1, i978_1]; [i232, i282]; i962_1; 0001; 24
71; i978_1; i506; 0; 2; 0.009478672985781991; 4; 2; 32; [i978_1, i506]; [i483, i747, i535, i58]; [i506, i978_1]; [i1095_1, i1099_1, i282]; i978_1; 1100; 5568
72; i978_1; i282; 2; 2; 0.009478672985781991; 3; 1; 8; [i978_1, i282]; [i483, i747, st_1]; [i282]; [i5]; i282; 100; 2806
73; i978_1; i675; 0; 2; 0.009478672985781991; 4; 2; 32; [i978_1, i675]; [i483, i747, i61, st_1]; [i675, i978_1]; [i1102_2, i782, i282]; i978_1; 0011; 2885
74; i978_1; i889; 0; 2; 0.009478672985781991; 5; 2; 64; [i978_1, i889]; [i483, i747, i1116_1, i1116_2, i870]; [i978_1, i889]; [i282, i5]; i889; 00000; 5538
75; i978_1; i899; 0; 2; 0.009478672985781991; 5; 2; 64; [i978_1, i899]; [i483, i747, i872, i347, i1123_1]; [i978_1, i899]; [i282, i6]; i978_1; 01110; 5610
76; i466; i591; 0; 2; 0.009478672985781991; 3; 2; 16; [i466, i591]; [i590, st_3, i535]; [i466, i591]; [i467, i909_1, i962_2, i95]; i466; 111; 2807
77; i466; i567; 0; 2; 0.009478672985781991; 3; 2; 16; [i466, i567]; [i566, st_3, i535]; [i466, i567]; [i467, i954_1, i909_1, i962_2, i714]; i567; 111; 5634
78; i466; i954_1; 0; 2; 0.009478672985781991; 5; 2; 64; [i466, i954_1]; [st_5, cnt509, i567, st_3, i535]; [i466, i954_1]; [i467, i909_1, i962_2, i217]; i466; 00001; 2831
79; i466; i958_2; 0; 2; 0.009478672985781991; 4; 2; 32; [i466, i958_2]; [cnt284, i642, st_3, i535]; [i466, i958_2]; [i467, i909_1, i962_2, i230]; i958_2; 1100; 5550
80; i466; i1099_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i466, i1099_1]; [i506, i209, st_3, i535]; [i466, i1099_1]; [i467, i909_1, i962_2, i874]; i466; 1010; 15428
81; i466; i962_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i466, i962_1]; [i462, i73, st_3, i535]; [i466, i962_1]; [i467, i909_1, i962_2, i232]; i466; 0111; 5848
82; i466; i782; 0; 2; 0.009478672985781991; 5; 2; 64; [i466, i782]; [st_3, i535, i67, i559, i675]; [i466, i782]; [i467, i909_1, i962_2, i7]; i466; 01001; 5548
83; i466; i232; 3; 3; 0.014218009478672985; 5; 2; 64; [i466, i962_2, i232]; [i78, st_3, i535, i962_1, i810]; [i466, i232]; [i467, i1065_1, i909_1]; i466; 01111; 2806
84; i466; i234; 4; 4; 0.018957345971563982; 6; 2; 128; [i466, i467, i710, i234]; [st_3, i535, cnt10, i213, i814, i714]; [i234, i466]; [i1113_1, i909_1, i962_2]; i466; 000110; 2988
85; i466; i487; 0; 2; 0.009478672985781991; 4; 2; 32; [i466, i487]; [st_3, i535, st_4, i498]; [i466, i487]; [i467, i486, i909_1, i962_2, i982_1, i837]; i487; 1011; 2807
86; i466; i887; 11; 11; 0.052132701421800945; 14; 2; 32768; [i466, i467, i962_2, i710, i232, i234, i1065_1, i1113_1, i831, i887, i874]; [i475, st_4, i78, st_3, i535, cnt10, i962_1, i810, i213, i814, i714, i1099_1, i863, i371]; [i466, i887]; [i909_1, i7]; i887; 00110010010011; 3196
87; i346; i495; 0; 2; 0.009478672985781991; 3; 2; 16; [i346, i495]; [i494, i985_1, i463]; [i346, i495]; [i347, i940_1, i970_1]; i346; 100; 5767
88; i346; i1116_2; 0; 2; 0.009478672985781991; 4; 2; 32; [i346, i1116_2]; [i61, i230, i985_1, i463]; [i346, i1116_2]; [i347, i889]; i1116_2; 1111; 5572
89; i346; i578; 0; 2; 0.009478672985781991; 4; 2; 32; [i346, i578]; [i61, st_1, i985_1, i463]; [i346, i578]; [i347, i943_1, i1095_2, i563, i795]; i578; 1100; 3151
90; i346; i838; 0; 2; 0.009478672985781991; 4; 2; 32; [i346, i838]; [i985_1, i463, i1074_1, i530]; [i346, i838]; [i347, i881]; i838; 0110; 5540
91; i346; i595; 4; 4; 0.018957345971563982; 4; 3; 48; [i595, i594, i463, i346]; [i985_1, st_0, st_2, i458]; [i463, i346, i595]; [i462, i347, i950_2, i814, i207]; i595; 1111; 29
92; i346; i563; 0; 2; 0.009478672985781991; 4; 2; 32; [i346, i563]; [i985_1, i463, i578, i56]; [i346, i563]; [i347, i698, i205]; i346; 1100; 2848
93; i346; i823; 0; 2; 0.009478672985781991; 4; 2; 32; [i346, i823]; [i985_1, i463, i259, i1059_1]; [i346, i823]; [i347, i3]; i823; 0011; 25
94; i346; i731; 0; 2; 0.009478672985781991; 4; 2; 32; [i346, i731]; [i985_1, i463, i583, i607]; [i346, i731]; [i347, i924_1]; i346; 0011; 2805
95; i278; i67; 0; 2; 0.009478672985781991; 3; 2; 16; [i278, i67]; [cnt261, i975_1, i60]; [i67, i278]; [i782, i4]; i67; 101; 5534
96; i278; i61; 6; 6; 0.02843601895734597; 5; 5; 160; [i61, i551, i482, i483, i975_1, i278]; [st_0, i531, i58, i60, i57]; [i551, i483, i61, i482, i278]; [i1071_1, i1106_1, i1123_1, i1081_2, i1116_2, i1085_2, i914_1, i917_2, i978_1, i1110_1, i578, i666, i326, i4, i547, i675, i603, i877]; i278; 01010; 5503
97; i278; i58; 5; 5; 0.023696682464454975; 4; 4; 64; [i58, i482, i483, i975_1, i278]; [st_3, i531, i551, i60]; [i58, i483, i482, i278]; [i1081_1, i1081_2, i1055_2, i933_1, i903_2, i917_2, i978_1, i658, i814, i506, i4, i663, i799]; i482; 0110; 13236
98; i278; i204; 0; 2; 0.009478672985781991; 3; 2; 16; [i278, i204]; [i205, i975_1, i60]; [i204, i278]; [i1055_2, i4]; i278; 101; 5472
99; i278; i933_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i278, i933_1]; [i57, i58, i975_1, i60]; [i933_1, i278]; [i104, i4]; i278; 0011; 5464
100; i278; i458; 0; 2; 0.009478672985781991; 4; 2; 32; [i278, i458]; [st_3, st_1, i975_1, i60]; [i458, i278]; [i917_1, i570, i774, i4, i671, i463]; i458; 0001; 2751
101; i278; i638; 0; 2; 0.009478672985781991; 4; 2; 32; [i278, i638]; [i511, st_0, i975_1, i60]; [i278, i638]; [i4, i747, i779]; i638; 1111; 5915
102; i278; i298; 0; 2; 0.009478672985781991; 4; 2; 32; [i278, i298]; [i539, i574, i975_1, i60]; [i278, i298]; [i4, i5]; i278; 0100; 8163
103; i278; i603; 0; 2; 0.009478672985781991; 4; 2; 32; [i278, i603]; [i975_1, i60, i61, i56]; [i603, i278]; [i1116_1, i970_1, i4]; i278; 1100; 5462
104; i278; i895; 0; 2; 0.009478672985781991; 4; 2; 32; [i278, i895]; [i975_1, i60, i884, i1120_1]; [i278, i895]; [i4, i6]; i895; 1000; 5479
105; i282; i546; 0; 2; 0.009478672985781991; 3; 2; 16; [i282, i546]; [i547, i978_1, st_1]; [i546, i282]; [i1074_1, cclr, i5, i539]; i546; 011; 2744
106; i282; i467; 0; 2; 0.009478672985781991; 3; 2; 16; [i282, i467]; [i466, i978_1, st_1]; [i467, i282]; [i710, i5]; i467; 111; 3054
107; i282; i950_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i282, i950_1]; [i455, cnt45, i978_1, st_1]; [i282, i950_1]; [i5, i213]; i950_1; 0011; 2771
108; i282; i985_1; 0; 2; 0.009478672985781991; 4; 2; 32; [i282, i985_1]; [pcnt27, i73, i978_1, st_1]; [i985_1, i282]; [i346, i5]; i282; 1001; 5556
109; i282; i742; 0; 2; 0.009478672985781991; 4; 2; 32; [i282, i742]; [i56, st_0, i978_1, st_1]; [i742, i282]; [i903_1, i5, i543]; i742; 0110; 5509
110; i282; i618; 0; 2; 0.009478672985781991; 4; 2; 32; [i282, i618]; [i69, cnt44, i978_1, st_1]; [i618, i282]; [i1120_1, i5]; i282; 1011; 17500
111; i282; i884; 0; 2; 0.009478672985781991; 5; 2; 64; [i282, i884]; [i978_1, st_1, i1110_1, i861, i326]; [i282, i884]; [i5, i895]; i282; 00010; 5543
112; i282; i663; 0; 2; 0.009478672985781991; 3; 2; 16; [i282, i663]; [i978_1, st_1, i58]; [i663, i282]; [i1123_1, i566, i5]; i663; 111; 5459
113; i282; csm; 0; 2; 0.009478672985781991; 4; 2; 32; [i282, csm]; [i978_1, st_1, i555, i798]; [csm, i282]; [i5]; i282; 1100; 5545
114; i787; i594; 0; 2; 0.009478672985781991; 4; 2; 32; [i787, i594]; [i595, i554, st_5, i574]; [i787, i594]; [i1085_1, i463]; i594; 1110; 5454
115; i787; i1120_1; 0; 2; 0.009478672985781991; 5; 2; 64; [i787, i1120_1]; [i795, i618, i554, st_5, i574]; [i787, i1120_1]; [i1085_1, i895]; i787; 01101; 5456
116; i787; i985_1; 0; 2; 0.009478672985781991; 5; 2; 64; [i787, i985_1]; [pcnt27, i73, i554, st_5, i574]; [i787, i985_1]; [i1085_1, i346]; i985_1; 11001; 2768
117; i787; i909_1; 0; 2; 0.009478672985781991; 5; 2; 64; [i787, i909_1]; [i466, i627, i554, st_5, i574]; [i787, i909_1]; [i1085_1, i6]; i787; 01111; 29
118; i787; i1095_1; 0; 2; 0.009478672985781991; 5; 2; 64; [i787, i1095_1]; [cnt13, i506, i554, st_5, i574]; [i787, i1095_1]; [i1085_1, i872]; i1095_1; 00110; 5433
119; i787; i466; 0; 2; 0.009478672985781991; 5; 2; 64; [i787, i466]; [st_3, i535, i554, st_5, i574]; [i466, i787]; [i467, i1085_1, i909_1, i962_2]; i787; 01010; 2748
120; i787; i232; 0; 2; 0.009478672985781991; 6; 2; 128; [i787, i232]; [i962_1, i962_2, i810, i554, st_5, i574]; [i787, i232]; [i1085_1, i1065_1]; i787; 000010; 8069
121; i787; i787; 1; 1; 0.004739336492890996; 3; 1; 8; [i787]; [i554, st_5, i574]; [i787]; [i1085_1]; i787; 101; 2738
