inputFileName=s13207.1.bench; numberOfInputs=700; numberOfOutputs=790; numberOfGates=7979; unusedNodeNumber=_CLONE
number; gate1; gate2; numDuplicateGates; numRemovedGates; percentOfRemovedGates; numInputs; numOutputs; numBenchFiles; duplicateGates; inputNodes; outputNodes; afterOutputNodes; outputFocus; locationOfMux; testCubeTime (ms)
19; g4360; g6732; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g4360, g6732]; [i8333, g5874, g5367]; [g4360, g6732]; [i9422, g6907]; g6732; 011; 19143
20; g4360; i8064; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [g4360, i8064]; [i8333, g3316, g3287, g3264, g1987]; [g4360, i8064]; [i9422, g4176]; i8064; 10000; 10720
21; g4360; g6489; 0; 2; 2.5065797719012406E-4; 4; 2; 32; [g4360, g6489]; [i8333, g5802, g5769, g5790]; [g4360, g6489]; [i9422, g6965]; g6489; 0000; 18919
22; g7190; i15625; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g7190, i15625]; [g9000, i13112]; [i15625, g7190]; [g9077, i13338]; g7190; 10; 5101
23; g7190; g7317; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g7190, g7317]; [i13383, i13112]; [g7317, g7190]; [i13755, i13338]; g7190; 10; 218
24; g7190; i10569; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g7190, i10569]; [i13112, g5417]; [i10569, g7190]; [g5897, i13338]; i10569; 11; 10983
25; g7190; g6263; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g7190, g6263]; [i13112, g5688]; [g6263, g7190]; [g6729, i13338]; g7190; 00; 12123
26; g7190; g2263; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g7190, g2263]; [i13112, g1394]; [g7190, g2263]; [i13338, g3505]; g2263; 00; 6118
27; g7190; g8306; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g7190, g8306]; [i13112, g4525, g7951]; [g7190, g8306]; [i13338, i15274]; g8306; 000; 4683
28; g7190; g4403; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g7190, g4403]; [i13112, i8400, i8401]; [g7190, g4403]; [i13338, g4968, g7713, g4735]; g7190; 000; 9177
29; g7190; i10866; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g7190, i10866]; [i13112, g5480, g2605]; [g7190, i10866]; [i13338, i10867, i10868]; i10866; 000; 20635
30; g5732; g2402; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5732, g2402]; [g29, i10253]; [g5732, g2402]; [i7044]; g5732; 10; 6210
31; g5732; g1584; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5732, g1584]; [g738, i10253]; [g5732, g1584]; [g2640]; g5732; 01; 8570
32; g5732; g7992; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5732, g7992]; [g7557, i10253]; [g5732, g7992]; [g8363]; g7992; 00; 348
33; g5732; g5801; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5732, g5801]; [i10442, i10253]; [g5732, g5801]; [i11437]; g5801; 10; 8162
34; g5732; g6332; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5732, g6332]; [i11323, i10253]; [g6332, g5732]; []; g6332; 10; 4626
35; g5732; i15218; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5732, i15218]; [i10253, g8801]; [g5732, i15218]; [g8880]; g5732; 10; 11649
36; g5732; g7587; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5732, g7587]; [i10253, i13906]; [g5732, g7587]; [i14121]; g5732; 11; 8720
37; g5732; g6001; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5732, g6001]; [i10253, g5540, g2407]; [g5732, g6001]; [g6698]; g6001; 100; 7163
38; g5732; g8264; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5732, g8264]; [i10253, g105, g8131]; [g5732, g8264]; [i15239]; g5732; 010; 15342
39; g5732; g8702; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5732, g8702]; [i10253, g2837, g8386]; [g5732, g8702]; [i15298]; g5732; 001; 12644
40; g5732; g8798; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5732, g8798]; [i10253, g6984, g8644]; [g5732, g8798]; [g8911]; g8798; 111; 17520
41; i13577; g9026; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [i13577, g9026]; [i15492, g7186]; [g9026, i13577]; [g7440]; g9026; 00; 6617
42; i13577; g5871; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [i13577, g5871]; [i10558, g7186]; [g5871, i13577]; [i11413, g7440]; g5871; 01; 4685
43; i13577; g6384; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [i13577, g6384]; [i11479, g7186]; [g6384, i13577]; [g7440]; i13577; 10; 8916
44; i13577; g7720; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [i13577, g7720]; [g7186, i14035]; [i13577, g7720]; [g7440, i14276]; i13577; 01; 5446
45; i13577; i13060; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [i13577, i13060]; [g7186, g6959]; [i13060, i13577]; [g7162, g7440]; i13577; 01; 19708
46; i13577; g4830; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [i13577, g4830]; [g7186, g4288, g3723]; [i13577, g4830]; [g7440, g5550]; i13577; 110; 9514
47; i13577; g5063; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [i13577, g5063]; [g7186, g294, g3974]; [i13577, g5063]; [g7440, g5217]; i13577; 011; 9180
48; i13577; i9038; 0; 2; 2.5065797719012406E-4; 4; 2; 32; [i13577, i9038]; [g7186, g4507, g4497, g4486]; [i13577, i9038]; [g7440, g4734]; i9038; 0010; 8951
49; i13577; i11115; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [i13577, i11115]; [g7186, g5481, g3062]; [i13577, i11115]; [g7440, i11117, i11116]; i13577; 100; 7739
50; i13577; g5546; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [i13577, g5546]; [g7186, i9964, i9965]; [i13577, g5546]; [g7440, g6116]; g5546; 110; 6840
51; g5769; g1600; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5769, g1600]; [g976, i10380]; [g1600, g5769]; [g2781, g7406, g6465, g6489]; g5769; 10; 172
52; g5769; g3499; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5769, g3499]; [g2185, i10380]; [g3499, g5769]; [g5452, g6465, g6489]; g5769; 01; 7683
53; g5769; i11356; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5769, i11356]; [g5799, i10380]; [i11356, g5769]; [g6343, g6465, g6489]; g5769; 01; 234
54; g5769; g7277; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5769, g7277]; [i13267, i10380]; [g7277, g5769]; [i13419, g6465, g6489]; g5769; 01; 20234
55; g5769; i13092; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5769, i13092]; [g7047, i10380]; [i13092, g5769]; [g7180, g6465, g6489]; i13092; 11; 19515
56; g5769; g4370; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5769, g4370]; [i10380, i8351]; [g4370, g5769]; [g6465, g6489]; g4370; 00; 4561
57; g5769; g7077; 0; 2; 2.5065797719012406E-4; 2; 2; 8; [g5769, g7077]; [i10380, g6676]; [g7077, g5769]; [g7265, g6465, g6489]; g5769; 00; 4900
58; g5769; g8725; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5769, g8725]; [i10380, g3008, g8493]; [g8725, g5769]; [g9055, g6465, g6489]; g5769; 101; 8757
59; g5769; g9136; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5769, g9136]; [i10380, g8952, g9131]; [g9136, g5769]; [g9147, g6465, g6489]; g9136; 101; 4431
60; g5769; g8983; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5769, g8983]; [i10380, g8923, g8821]; [g8983, g5769]; [i15574, g6465, g6489]; g8983; 000; 4885
61; i8033; i11320; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [i8033, i11320]; [g5797, g3430, g3398, g3359, g2106]; [i11320, i8033]; [g6331, g4158]; i11320; 00111; 3302
62; i8033; i11380; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [i8033, i11380]; [g5822, g3430, g3398, g3359, g2106]; [i11380, i8033]; [g6351, g4158]; i8033; 01000; 6528
63; i8033; g5787; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [i8033, g5787]; [i10406, g3430, g3398, g3359, g2106]; [g5787, i8033]; [i11317, g4158]; i8033; 01001; 15269
64; i8033; i8024; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [i8033, i8024]; [g3076, g3430, g3398, g3359, g2106]; [i8024, i8033]; [g4153, g4158]; i8024; 00001; 10119
65; i8033; i15065; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [i8033, i15065]; [g8636, g3430, g3398, g3359, g2106]; [i15065, i8033]; [g8809, g4158]; i15065; 11001; 6944
66; i8033; g9222; 23; 23; 0.0028825667376864267; 22; 3; 12582912; [i8033, g4158, g7678, i14298, g7993, g8328, i14951, i14495, g8236, g8769, i14952, g8876, g9124, g9142, g9154, i15814, g9178, g9182, g9194, i15915, g9213, i15940, g9222]; [g6102, g6059, g7367, g3430, g3398, g3359, g2106, g4571, i8034, g9021, g8316, g8455, g8378, g8456, g8513, g8458, g7966, g7793, g7811, g9038, g8199, i14496]; [g7993, g9222, g9154]; [g8585, i15950, g8322, g8315, g8275, g8278, i14484, i14771, i14758, i14766, i14479, i14753, i14467, i15850, i15848]; g7993; 0011001110101101010111; 437
67; i8033; g7233; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [i8033, g7233]; [g6940, g3430, g3398, g3359, g2106]; [g7233, i8033]; [g7471, g4158]; g7233; 10100; 3229
68; i8033; g7179; 0; 2; 2.5065797719012406E-4; 6; 2; 128; [i8033, g7179]; [g3430, g3398, g3359, g2106, g6121, g7035]; [g7179, i8033]; [i13562, g4158]; i8033; 000101; 3761
69; i8033; g2352; 0; 2; 2.5065797719012406E-4; 6; 2; 128; [i8033, g2352]; [g3430, g3398, g3359, g2106, i6171, i6172]; [i8033, g2352]; [g4158, i7232]; g2352; 011010; 406
70; g6745; g7448; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g6745, g7448]; [i13605, g1872, g6198]; [g6745, g7448]; [g6953, i12582, i12687, i14031, g6980, g7421]; g6745; 101; 3479
71; g6745; g6155; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g6745, g6155]; [i10826, g1872, g6198]; [g6745, g6155]; [g6953, i12582, i12687, i11191, g6980, g7421]; g6155; 100; 3668
72; g6745; i6728; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g6745, i6728]; [g1959, g1872, g6198]; [g6745, i6728]; [g6953, i12582, i12687, g2976, g6980, g7421]; i6728; 111; 3151
73; g6745; g5192; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g6745, g5192]; [g4841, g1872, g6198]; [g6745, g5192]; [g6953, i12582, i12687, g6172, g6980, g7421]; g5192; 101; 7053
74; g6745; i7558; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g6745, i7558]; [g2734, g1872, g6198]; [g6745, i7558]; [g6953, i12582, i12687, g3921, g6980, g7421]; g6745; 000; 6366
75; g6745; g6784; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g6745, g6784]; [i12223, g1872, g6198]; [g6784, g6745]; [g6953, i12582, i12687, g6980, g7421]; g6745; 001; 6912
76; g6745; i12936; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g6745, i12936]; [g7015, g1872, g6198]; [g6745, i12936]; [g6953, i12582, g7116, i12687, g6980, g7421]; g6745; 011; 17426
77; g6745; g4216; 0; 2; 2.5065797719012406E-4; 4; 2; 32; [g6745, g4216]; [i8114, i8115, g1872, g6198]; [g6745, g4216]; [g6953, i12582, i12687, g4798, g7676, g6980, g7421]; g6745; 0011; 3308
78; g6745; g4785; 0; 2; 2.5065797719012406E-4; 4; 2; 32; [g6745, g4785]; [g1872, g6198, g1678, g4202]; [g6745, g4785]; [g6953, i12582, i12687, g6980, g7421, g6121]; g4785; 1010; 94
79; g6745; i12051; 0; 2; 2.5065797719012406E-4; 4; 2; 32; [g6745, i12051]; [g1872, g6198, g5956, g5939]; [g6745, i12051]; [g6953, i12582, i12687, g6980, g7421, i12053, i12052]; g6745; 0100; 6335
80; g6745; i15848; 0; 2; 2.5065797719012406E-4; 4; 2; 32; [g6745, i15848]; [g1872, g6198, g9162, g9154]; [g6745, i15848]; [g6953, i12582, i12687, g6980, g7421, i15850, i15849]; g6745; 1010; 6115
81; g4255; g5658; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [g4255, g5658]; [g4748, g3605, g3644, g3635, i8186]; [g5658, g4255]; [g6226, g9278, g4681]; g4255; 11000; 3558
82; g4255; i10262; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [g4255, i10262]; [g5551, g3605, g3644, g3635, i8186]; [i10262, g4255]; [g5735, g4681]; i10262; 00111; 6647
83; g4255; i12068; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [g4255, i12068]; [g5847, g3605, g3644, g3635, i8186]; [i12068, g4255]; [g6714, g4681]; g4255; 00101; 3543
84; g4255; g7299; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [g4255, g7299]; [i13329, g3605, g3644, g3635, i8186]; [g7299, g4255]; [g4681]; g7299; 01001; 156
85; g4255; i12472; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [g4255, i12472]; [g6591, g3605, g3644, g3635, i8186]; [i12472, g4255]; [g6867, g4681]; i12472; 01011; 3307
86; g4255; g4577; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [g4255, g4577]; [g2914, g3605, g3644, g3635, i8186]; [g4577, g4255]; [i9001, g4681]; g4255; 00011; 265
87; g4255; g7494; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [g4255, g7494]; [g7260, g3605, g3644, g3635, i8186]; [g7494, g4255]; [i14052, g4681]; g7494; 00110; 125
88; g4255; i13066; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [g4255, i13066]; [g6957, g3605, g3644, g3635, i8186]; [i13066, g4255]; [g7164, g4681]; i13066; 00011; 6132
89; g4255; i13773; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [g4255, i13773]; [g7496, g3605, g3644, g3635, i8186]; [i13773, g4255]; [g7531, g4681]; g4255; 10101; 6366
90; g4255; g7170; 0; 2; 2.5065797719012406E-4; 6; 2; 128; [g4255, g7170]; [g3605, g3644, g3635, i8186, g6916, g6444]; [g7170, g4255]; [i13435, g4681]; g4255; 100011; 39112
91; g5070; g6088; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5070, g6088]; [i10708, g4052, g4058]; [g6088, g5070]; [i11464, g5563]; g6088; 000; 6475
92; g5070; g9026; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5070, g9026]; [i15492, g4052, g4058]; [g9026, g5070]; [g5563]; g9026; 000; 6428
93; g5070; g6832; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5070, g6832]; [i12367, g4052, g4058]; [g6832, g5070]; [g5563]; g6832; 101; 6335
94; g5070; i7167; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5070, i7167]; [g2505, g4052, g4058]; [i7167, g5070]; [g3675, g5563]; i7167; 101; 5881
95; g5070; g2863; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5070, g2863]; [g1778, g4052, g4058]; [g2863, g5070]; [i7905, g5563, g8730]; g5070; 110; 3042
96; g5070; g4016; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5070, g4016]; [g3192, g4052, g4058]; [g5070, g4016]; [g5563, g5107]; g4016; 110; 234
97; g5070; g7597; 0; 2; 2.5065797719012406E-4; 4; 2; 32; [g5070, g7597]; [g7316, g4841, g4052, g4058]; [g5070, g7597]; [g5563, g8146]; g5070; 1010; 110
98; g5070; g5567; 0; 2; 2.5065797719012406E-4; 4; 2; 32; [g5070, g5567]; [g4052, g4058, g1879, g4883]; [g5070, g5567]; [g5563, i10819, i10818]; g5070; 0001; 6069
99; g5590; g4802; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5590, g4802]; [i9129, g2044, g4906]; [g4802, g5590]; [i9636, i10889, i10888]; g5590; 000; 219
100; g5590; i11851; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5590, i11851]; [g6277, g2044, g4906]; [i11851, g5590]; [g6617, i10889, i10888]; g5590; 001; 8815
101; g5590; i5413; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5590, i5413]; [g1016, g2044, g4906]; [i5413, g5590]; [g1011, i10889, i10888]; g5590; 101; 6162
102; g5590; g9361; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5590, g9361]; [i16119, g2044, g4906]; [g9361, g5590]; [i10889, i10888]; g9361; 010; 156
103; g5590; i15628; 0; 2; 2.5065797719012406E-4; 3; 2; 16; [g5590, i15628]; [g9001, g2044, g4906]; [i15628, g5590]; [g9078, i10889, i10888]; g5590; 110; 281
104; g5590; g4407; 0; 2; 2.5065797719012406E-4; 4; 2; 32; [g5590, g4407]; [g252, g3097, g2044, g4906]; [g4407, g5590]; [g5227, i10889, i10888]; g4407; 0011; 218
105; g5590; g7083; 0; 2; 2.5065797719012406E-4; 5; 2; 64; [g5590, g7083]; [g5448, g6267, g6710, g2044, g4906]; [g7083, g5590]; [g7258, i10889, i10888, g7152]; g7083; 00011; 23649
